Crime Research and Statistics -South African Police Service,,,,,,,,,,
,,,,,,,,,,
Crime in  Eastern Cape for April to March 2003/2004 - 2012/2013,,,,,,,,,,
,,,,,,,,,,
-,,,,,,,,,,
,,,,,,,,,,
Crime Category,April 2003 to March 2004,April 2004 to March 2005,April 2005 to March 2006,April 2006 to March 2007,April 2007 to March 2008 ,April 2008 to March 2009 ,April 2009 to March 2010,April 2010 to March 2011,April 2011 to March 2012,April 2012 to March 2013
Theft of motor vehicle and motorcycle,0,0,0,0,0,0,0,0,0,0
Theft out of or from motor vehicle,0,2,0,0,0,0,0,0,0,0
Stock-theft,1,5,3,2,3,3,1,2,2,2
CRIMES HEAVILY DEPENDENT ON POLICE ACTION FOR DETECTION,,,,,,,,,,
Illegal possession of firearms and ammunition,0,0,0,0,0,0,0,0,0,0
Drug-related crime,12,0,0,1,1,2,3,4,0,0
Driving under the influence of alcohol or drugs,0,0,0,0,0,0,0,0,0,0
OTHER SERIOUS CRIMES,,,,,,,,,,
All theft not mentioned elsewhere,2,7,4,3,0,1,1,1,3,2
Commercial crime,0,0,0,0,0,0,0,0,0,0
Shoplifting,0,0,0,0,0,0,0,0,0,0
SUBCATEGORIES OF AGGRAVATED ROBBERY FORMING PART OF AGGRAVATED ROBBERY ABOVE,,,,,,,,,,
Carjacking,0,0,0,0,0,0,0,0,0,0
Truck hijacking,0,0,0,0,0,0,0,0,0,0
Robbery at residential premises,1,0,0,0,0,0,0,0,0,0
Robbery at non-residential premises,0,0,0,0,0,0,0,0,0,0
OTHER CRIME CATEGORIES,,,,,,,,,,
Culpable homicide,0,0,0,0,0,0,0,1,0,0
Public violence,0,0,0,0,0,0,0,0,0,0
Crimen injuria,0,0,0,0,0,0,0,0,0,0
Neglect and ill-treatment of children ,0,0,0,0,0,0,0,0,0,0
Kidnapping,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,
,,,,,,,,,,
Crime Research and Statistics -South African Police Service,,,,,,,,,,
,,,,,,,,,,
Crime in  Mdantsane (EC)  [169] [P]  for April to March 2003/2004 - 2012/2013,,,,,,,,,,
,,,,,,,,,,
-,,,,,,,,,,
,,,,,,,,,,
Crime Category,April 2003 to March 2004,April 2004 to March 2005,April 2005 to March 2006,April 2006 to March 2007,April 2007 to March 2008 ,April 2008 to March 2009 ,April 2009 to March 2010,April 2010 to March 2011,April 2011 to March 2012,April 2012 to March 2013
CONTACT CRIME (CRIMES AGAINST THE PERSON),,,,,,,,,,
Murder,79,55,72,43,55,58,64,41,39,36
Total Sexual Crimes,159,167,157,159,167,174,139,172,165,156
Attempted murder,136,70,46,24,28,39,20,25,20,17
Assault with the intent to inflict grievous bodily harm,764,772,783,729,619,591,639,559,572,503
Common assault,567,488,460,462,556,515,296,385,404,301
Common robbery,486,451,362,288,313,231,169,169,147,167
Robbery with aggravating circumstances,383,268,253,203,201,226,233,232,332,319
CONTACT-RELATED CRIMES,,,,,,,,,,
Arson,10,16,20,11,6,12,12,8,10,12
Malicious damage to property,341,279,311,283,251,311,254,288,267,239
PROPERTY-RELATED CRIMES,,,,,,,,,,
Burglary at non-residential premises,22,39,27,19,33,59,82,102,117,134
Burglary at residential premises,658,532,553,483,438,477,484,403,517,376
Theft of motor vehicle and motorcycle,52,53,41,48,44,61,58,35,30,34
Theft out of or from motor vehicle,246,181,176,151,173,160,141,167,221,157
Stock-theft,21,5,2,0,1,2,3,3,6,6
CRIMES HEAVILY DEPENDENT ON POLICE ACTION FOR DETECTION,,,,,,,,,,
Illegal possession of firearms and ammunition,49,42,31,29,36,50,35,36,39,55
Drug-related crime,170,178,185,257,165,155,254,234,334,297
Driving under the influence of alcohol or drugs,102,49,43,81,73,104,173,168,244,226
OTHER SERIOUS CRIMES,,,,,,,,,,
All theft not mentioned elsewhere,976,940,679,568,502,542,419,474,514,426
Commercial crime,83,104,64,93,123,147,143,114,130,159
Shoplifting,408,347,493,311,362,365,330,282,160,122
SUBCATEGORIES OF AGGRAVATED ROBBERY FORMING PART OF AGGRAVATED ROBBERY ABOVE,,,,,,,,,,
Carjacking,5,0,3,3,7,6,9,11,11,10
Truck hijacking,0,0,0,0,3,0,0,0,0,0
Robbery at residential premises,24,8,9,10,12,20,21,22,28,30
Robbery at non-residential premises,4,2,2,0,3,7,9,24,24,17
OTHER CRIME CATEGORIES,,,,,,,,,,
Culpable homicide,13,12,15,14,20,12,10,11,14,9
Public violence,1,0,1,3,2,8,4,1,0,0
Crimen injuria,22,63,79,62,54,71,64,67,94,60
Neglect and ill-treatment of children ,9,6,6,5,6,2,6,1,3,3
Kidnapping,6,0,1,2,1,5,7,10,5,4
,,,,,,,,,,
,,,,,,,,,,
Crime Research and Statistics -South African Police Service,,,,,,,,,,
,,,,,,,,,,
Crime in  Middelburg (EC)  for April to March 2003/2004 - 2012/2013,,,,,,,,,,
,,,,,,,,,,
-,,,,,,,,,,
,,,,,,,,,,
Crime Category,April 2003 to March 2004,April 2004 to March 2005,April 2005 to March 2006,April 2006 to March 2007,April 2007 to March 2008 ,April 2008 to March 2009 ,April 2009 to March 2010,April 2010 to March 2011,April 2011 to March 2012,April 2012 to March 2013
CONTACT CRIME (CRIMES AGAINST THE PERSON),,,,,,,,,,
Murder,11,13,13,15,13,7,9,16,8,12
Total Sexual Crimes,20,20,19,29,36,31,37,32,32,34
Attempted murder,2,4,5,6,10,5,10,3,2,16
Assault with the intent to inflict grievous bodily harm,188,180,223,256,245,239,218,174,137,168
Common assault,116,125,108,89,113,93,85,62,59,60
Common robbery,11,15,17,20,19,19,19,26,15,21
Robbery with aggravating circumstances,0,4,7,7,4,6,7,3,10,5
CONTACT-RELATED CRIMES,,,,,,,,,,
Arson,0,4,10,4,2,2,3,4,4,4
Malicious damage to property,40,62,50,67,61,46,61,41,57,55
PROPERTY-RELATED CRIMES,,,,,,,,,,
Burglary at non-residential premises,42,32,56,43,44,43,62,45,36,31
Burglary at residential premises,114,105,122,142,122,160,122,84,60,91
Theft of motor vehicle and motorcycle,1,7,6,4,11,3,2,1,4,15
Theft out of or from motor vehicle,13,8,22,19,10,19,6,9,8,19
Stock-theft,87,66,55,57,50,42,72,65,80,97
CRIMES HEAVILY DEPENDENT ON POLICE ACTION FOR DETECTION,,,,,,,,,,
Illegal possession of firearms and ammunition,3,3,1,1,2,3,0,0,1,1
Drug-related crime,88,63,50,47,42,55,47,69,94,115
Driving under the influence of alcohol or drugs,12,9,15,10,6,8,52,20,2,2
OTHER SERIOUS CRIMES,,,,,,,,,,
All theft not mentioned elsewhere,174,179,167,186,146,162,149,94,118,129
Commercial crime,8,12,9,11,18,16,16,16,17,11
Shoplifting,63,62,53,64,35,39,40,32,54,38
SUBCATEGORIES OF AGGRAVATED ROBBERY FORMING PART OF AGGRAVATED ROBBERY ABOVE,,,,,,,,,,
Carjacking,0,0,0,0,0,0,0,0,0,0
Truck hijacking,0,0,0,0,0,0,0,0,0,0
Robbery at residential premises,0,1,0,0,0,0,4,0,1,1
Robbery at non-residential premises,0,0,0,0,0,1,1,2,3,2
OTHER CRIME CATEGORIES,,,,,,,,,,
Culpable homicide,15,5,7,15,8,7,7,7,11,4
Public violence,1,0,0,1,1,0,0,0,1,1
Crimen injuria,22,33,26,22,21,26,20,19,17,10
Neglect and ill-treatment of children ,3,17,2,0,0,2,1,3,1,2
Kidnapping,0,0,1,0,0,0,0,0,0,1
,,,,,,,,,,
,,,,,,,,,,
Crime Research and Statistics -South African Police Service,,,,,,,,,,
,,,,,,,,,,
Crime in  Middledrift (EC)  for April to March 2003/2004 - 2012/2013,,,,,,,,,,
,,,,,,,,,,
-,,,,,,,,,,
,,,,,,,,,,
Crime Category,April 2003 to March 2004,April 2004 to March 2005,April 2005 to March 2006,April 2006 to March 2007,April 2007 to March 2008 ,April 2008 to March 2009 ,April 2009 to March 2010,April 2010 to March 2011,April 2011 to March 2012,April 2012 to March 2013
CONTACT CRIME (CRIMES AGAINST THE PERSON),,,,,,,,,,
Murder,8,10,13,10,7,7,9,10,5,8
Total Sexual Crimes,34,26,26,18,24,31,21,21,24,34
Attempted murder,7,3,0,1,0,8,1,3,2,1
Assault with the intent to inflict grievous bodily harm,223,179,172,129,139,176,155,152,148,151
Common assault,47,53,37,39,27,12,26,19,30,23
Common robbery,8,21,8,11,11,12,7,13,8,5
Robbery with aggravating circumstances,7,8,24,18,4,27,10,12,14,10
CONTACT-RELATED CRIMES,,,,,,,,,,
Arson,0,10,2,0,1,2,3,3,3,1
Malicious damage to property,34,43,32,33,28,32,40,24,31,20
PROPERTY-RELATED CRIMES,,,,,,,,,,
Burglary at non-residential premises,7,0,2,14,19,16,5,5,6,6
Burglary at residential premises,54,15,52,55,34,61,81,60,33,48
Theft of motor vehicle and motorcycle,6,5,2,0,5,4,4,1,3,1
Theft out of or from motor vehicle,5,4,7,11,6,5,6,7,7,6
Stock-theft,16,30,20,19,18,26,11,25,28,18
CRIMES HEAVILY DEPENDENT ON POLICE ACTION FOR DETECTION,,,,,,,,,,
Illegal possession of firearms and ammunition,2,3,4,4,1,8,0,0,2,1
Drug-related crime,19,34,10,18,10,29,38,33,23,18
Driving under the influence of alcohol or drugs,2,3,4,6,3,17,99,15,26,7
OTHER SERIOUS CRIMES,,,,,,,,,,
All theft not mentioned elsewhere,67,44,42,36,42,33,28,21,18,45
Commercial crime,4,4,1,3,5,6,5,10,8,8
Shoplifting,1,3,1,1,1,3,4,1,0,0
SUBCATEGORIES OF AGGRAVATED ROBBERY FORMING PART OF AGGRAVATED ROBBERY ABOVE,,,,,,,,,,
Carjacking,0,0,1,1,0,1,0,0,1,0
Truck hijacking,1,0,1,1,0,0,0,0,0,0
Robbery at residential premises,1,1,0,0,0,5,2,3,3,0
Robbery at non-residential premises,2,3,9,7,3,5,5,2,4,5
OTHER CRIME CATEGORIES,,,,,,,,,,
Culpable homicide,5,2,4,7,4,3,2,12,6,9
Public violence,1,0,0,0,0,0,0,0,0,0
Crimen injuria,32,27,13,21,17,8,12,6,7,8
Neglect and ill-treatment of children ,1,1,0,0,1,0,0,0,1,0
Kidnapping,2,1,0,1,1,1,0,0,1,1
,,,,,,,,,,
,,,,,,,,,,
Crime Research and Statistics -South African Police Service,,,,,,,,,,
,,,,,,,,,,
Crime in  Molteno (EC)  for April to March 2003/2004 - 2012/2013,,,,,,,,,,
,,,,,,,,,,
-,,,,,,,,,,
,,,,,,,,,,
Crime Category,April 2003 to March 2004,April 2004 to March 2005,April 2005 to March 2006,April 2006 to March 2007,April 2007 to March 2008 ,April 2008 to March 2009 ,April 2009 to March 2010,April 2010 to March 2011,April 2011 to March 2012,April 2012 to March 2013
CONTACT CRIME (CRIMES AGAINST THE PERSON),,,,,,,,,,
Murder,9,3,7,6,9,4,5,5,8,7
Total Sexual Crimes,20,23,15,29,26,17,20,21,19,13
Attempted murder,2,4,0,0,3,0,6,0,2,0
Assault with the intent to inflict grievous bodily harm,214,184,140,122,86,97,84,85,108,116
Common assault,58,43,49,47,28,14,21,7,7,5
Common robbery,13,10,8,9,5,11,7,2,3,5
Robbery with aggravating circumstances,2,2,2,6,4,6,7,3,4,6
CONTACT-RELATED CRIMES,,,,,,,,,,
Arson,6,4,0,0,0,0,0,3,2,1
Malicious damage to property,40,25,26,30,13,13,17,8,11,17
PROPERTY-RELATED CRIMES,,,,,,,,,,
Burglary at non-residential premises,32,14,17,16,10,8,5,15,13,20
Burglary at residential premises,70,46,52,59,63,78,57,45,41,51
Theft of motor vehicle and motorcycle,2,6,9,2,0,3,6,2,1,1
Theft out of or from motor vehicle,26,7,3,8,6,3,7,2,2,4
Stock-theft,56,33,35,52,44,54,81,48,61,58
CRIMES HEAVILY DEPENDENT ON POLICE ACTION FOR DETECTION,,,,,,,,,,
Illegal possession of firearms and ammunition,0,1,3,0,2,3,3,2,0,1
Drug-related crime,3,9,13,10,8,6,18,20,11,4
Driving under the influence of alcohol or drugs,6,2,6,3,2,0,2,3,4,1
OTHER SERIOUS CRIMES,,,,,,,,,,
All theft not mentioned elsewhere,59,55,36,26,31,35,30,36,31,24
Commercial crime,1,3,5,4,5,4,1,7,3,1
Shoplifting,18,15,15,24,9,9,6,1,2,3
SUBCATEGORIES OF AGGRAVATED ROBBERY FORMING PART OF AGGRAVATED ROBBERY ABOVE,,,,,,,,,,
Carjacking,1,0,0,0,0,0,0,0,0,0
Truck hijacking,0,0,0,0,0,0,0,1,0,0
Robbery at residential premises,0,0,0,0,0,3,3,0,0,0
Robbery at non-residential premises,0,0,0,0,1,0,2,1,2,4
OTHER CRIME CATEGORIES,,,,,,,,,,
Culpable homicide,0,4,0,3,5,2,8,2,1,3
Public violence,0,0,0,0,0,1,3,0,0,0
Crimen injuria,8,8,6,1,7,1,4,4,1,0
Neglect and ill-treatment of children ,0,0,0,0,0,1,0,0,1,1
Kidnapping,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,
,,,,,,,,,,
Crime Research and Statistics -South African Police Service,,,,,,,,,,
,,,,,,,,,,
Crime in  Mooiplaas (EC)  for April to March 2003/2004 - 2012/2013,,,,,,,,,,
,,,,,,,,,,
-,,,,,,,,,,
,,,,,,,,,,
Crime Category,April 2003 to March 2004,April 2004 to March 2005,April 2005 to March 2006,April 2006 to March 2007,April 2007 to March 2008 ,April 2008 to March 2009 ,April 2009 to March 2010,April 2010 to March 2011,April 2011 to March 2012,April 2012 to March 2013
CONTACT CRIME (CRIMES AGAINST THE PERSON),,,,,,,,,,
Murder,5,8,8,7,3,10,5,12,5,5
Total Sexual Crimes,26,25,23,13,22,11,18,15,21,15
Attempted murder,6,2,2,2,0,0,1,3,0,0
Assault with the intent to inflict grievous bodily harm,62,64,48,46,56,26,38,27,34,26
Common assault,25,30,38,31,12,16,10,4,10,3
Common robbery,9,5,4,2,2,2,2,1,2,1
Robbery with aggravating circumstances,1,1,2,1,1,3,3,4,2,4
CONTACT-RELATED CRIMES,,,,,,,,,,
Arson,1,0,1,0,1,0,2,0,1,1
Malicious damage to property,21,10,12,15,9,6,9,7,7,7
PROPERTY-RELATED CRIMES,,,,,,,,,,
Burglary at non-residential premises,7,7,4,0,1,0,2,0,1,2
Burglary at residential premises,43,41,44,33,26,38,14,20,39,25
Theft of motor vehicle and motorcycle,6,3,8,3,1,7,7,0,0,0
Theft out of or from motor vehicle,6,3,8,7,3,1,2,0,1,1
Stock-theft,15,8,5,11,4,9,3,2,7,7
CRIMES HEAVILY DEPENDENT ON POLICE ACTION FOR DETECTION,,,,,,,,,,
Illegal possession of firearms and ammunition,1,2,0,4,0,1,1,2,0,3
Drug-related crime,2,1,4,10,11,5,13,17,21,25
Driving under the influence of alcohol or drugs,2,1,4,1,1,0,2,1,1,1
OTHER SERIOUS CRIMES,,,,,,,,,,
All theft not mentioned elsewhere,44,37,44,26,37,35,27,15,31,15
Commercial crime,1,1,1,3,3,0,0,0,2,0
Shoplifting,0,0,0,0,0,0,0,0,0,0
SUBCATEGORIES OF AGGRAVATED ROBBERY FORMING PART OF AGGRAVATED ROBBERY ABOVE,,,,,,,,,,
Carjacking,0,0,0,0,0,0,0,0,0,0
Truck hijacking,0,0,0,0,0,0,0,0,0,0
Robbery at residential premises,0,0,0,0,0,0,0,2,1,0
Robbery at non-residential premises,1,0,1,0,0,0,0,0,0,3
OTHER CRIME CATEGORIES,,,,,,,,,,
Culpable homicide,1,0,2,2,2,0,2,2,0,0
Public violence,0,0,0,0,0,0,0,0,1,0
Crimen injuria,5,4,1,2,1,1,1,0,1,0
Neglect and ill-treatment of children ,0,0,0,0,0,0,0,0,0,0
Kidnapping,1,0,0,0,0,0,0,0,0,0
,,,,,,,,,,
,,,,,,,,,,
Crime Research and Statistics -South African Police Service,,,,,,,,,,
,,,,,,,,,,
Crime in  Motherwell (EC)  [169] [P]  for April to March 2003/2004 - 2012/2013,,,,,,,,,,
,,,,,,,,,,
"Motherwell and Swartkops has been divided into Motherwell, Swartkops and Ikamvelihle December 2006",,,,,,,,,,
,,,,,,,,,,
Crime Category,April 2003 to March 2004,April 2004 to March 2005,April 2005 to March 2006,April 2006 to March 2007,April 2007 to March 2008 ,April 2008 to March 2009 ,April 2009 to March 2010,April 2010 to March 2011,April 2011 to March 2012,April 2012 to March 2013
CONTACT CRIME (CRIMES AGAINST THE PERSON),,,,,,,,,,
Murder,74,74,72,70,54,51,38,44,42,37
Total Sexual Crimes,228,243,214,241,162,143,168,166,143,170
Attempted murder,64,65,44,35,32,28,27,33,39,32
Assault with the intent to inflict grievous bodily harm,878,838,617,555,429,413,407,425,388,385
Common assault,458,451,287,258,237,210,211,249,251,257
Common robbery,232,223,121,79,70,48,48,59,59,44
Robbery with aggravating circumstances,518,576,331,341,224,272,246,308,342,337
CONTACT-RELATED CRIMES,,,,,,,,,,
Arson,26,19,17,31,16,11,18,16,20,16
Malicious damage to property,339,334,206,182,177,168,134,125,164,189
PROPERTY-RELATED CRIMES,,,,,,,,,,
Burglary at non-residential premises,19,29,25,17,9,9,27,40,59,53
Burglary at residential premises,626,701,497,533,412,354,304,291,286,317
Theft of motor vehicle and motorcycle,119,109,86,77,51,82,80,66,52,74
Theft out of or from motor vehicle,125,114,84,41,63,81,73,129,63,83
Stock-theft,13,13,13,4,2,3,7,12,6,4
CRIMES HEAVILY DEPENDENT ON POLICE ACTION FOR DETECTION,,,,,,,,,,
Illegal possession of firearms and ammunition,61,54,44,37,29,30,31,39,23,19
Drug-related crime,145,182,111,44,238,312,323,357,361,376
Driving under the influence of alcohol or drugs,33,41,32,27,44,276,326,331,398,433
OTHER SERIOUS CRIMES,,,,,,,,,,
All theft not mentioned elsewhere,808,756,408,409,292,236,232,211,261,234
Commercial crime,30,32,36,37,35,32,48,44,38,57
Shoplifting,163,125,77,60,60,67,110,131,92,90
SUBCATEGORIES OF AGGRAVATED ROBBERY FORMING PART OF AGGRAVATED ROBBERY ABOVE,,,,,,,,,,
Carjacking,28,31,29,53,38,38,45,17,20,41
Truck hijacking,0,1,5,1,0,0,1,0,0,0
Robbery at residential premises,5,2,7,3,7,39,17,21,23,26
Robbery at non-residential premises,0,2,1,1,4,9,18,51,72,62
OTHER CRIME CATEGORIES,,,,,,,,,,
Culpable homicide,12,13,16,15,15,10,3,7,6,7
Public violence,0,1,1,4,0,2,1,0,6,9
Crimen injuria,59,49,37,13,16,12,16,11,19,16
Neglect and ill-treatment of children ,11,9,6,6,8,2,12,5,7,3
Kidnapping,0,0,0,0,0,3,2,7,8,22
,,,,,,,,,,
,,,,,,,,,,
Crime Research and Statistics -South African Police Service,,,,,,,,,,
,,,,,,,,,,
Crime in  Mount Ayliff (EC)  for April to March 2003/2004 - 2012/2013,,,,,,,,,,
,,,,,,,,,,
-,,,,,,,,,,
,,,,,,,,,,
Crime Category,April 2003 to March 2004,April 2004 to March 2005,April 2005 to March 2006,April 2006 to March 2007,April 2007 to March 2008 ,April 2008 to March 2009 ,April 2009 to March 2010,April 2010 to March 2011,April 2011 to March 2012,April 2012 to March 2013
CONTACT CRIME (CRIMES AGAINST THE PERSON),,,,,,,,,,
Murder,25,27,30,37,31,42,46,51,27,37
Total Sexual Crimes,67,55,76,67,74,67,78,68,76,75
Attempted murder,30,27,26,13,16,18,22,18,21,19
Assault with the intent to inflict grievous bodily harm,318,368,372,324,291,230,263,219,263,231
Common assault,148,139,232,176,179,130,132,134,124,108
Common robbery,15,46,56,53,55,45,52,54,37,48
Robbery with aggravating circumstances,69,63,89,42,31,49,43,47,23,49
CONTACT-RELATED CRIMES,,,,,,,,,,
Arson,32,65,36,16,24,27,18,13,14,19
Malicious damage to property,96,43,79,59,75,85,77,69,88,64
PROPERTY-RELATED CRIMES,,,,,,,,,,
Burglary at non-residential premises,9,9,7,4,11,16,11,4,7,63
Burglary at residential premises,217,245,269,197,221,174,224,176,203,165
Theft of motor vehicle and motorcycle,15,15,26,9,20,17,17,11,6,3
Theft out of or from motor vehicle,52,34,28,22,31,31,49,31,53,103
Stock-theft,110,82,113,78,96,56,54,52,57,50
CRIMES HEAVILY DEPENDENT ON POLICE ACTION FOR DETECTION,,,,,,,,,,
Illegal possession of firearms and ammunition,17,6,14,23,4,9,6,15,12,11
Drug-related crime,26,11,28,30,41,25,21,17,22,30
Driving under the influence of alcohol or drugs,21,4,11,44,106,23,31,47,64,83
OTHER SERIOUS CRIMES,,,,,,,,,,
All theft not mentioned elsewhere,175,262,216,126,126,171,139,118,129,137
Commercial crime,8,11,19,7,13,16,29,32,23,17
Shoplifting,10,6,6,7,12,22,9,10,2,8
SUBCATEGORIES OF AGGRAVATED ROBBERY FORMING PART OF AGGRAVATED ROBBERY ABOVE,,,,,,,,,,
Carjacking,0,0,6,3,3,2,2,7,4,1
Truck hijacking,0,0,1,0,0,1,0,1,0,0
Robbery at residential premises,30,7,6,0,0,8,19,14,2,10
Robbery at non-residential premises,2,34,5,0,1,7,8,3,5,13
OTHER CRIME CATEGORIES,,,,,,,,,,
Culpable homicide,26,22,18,20,25,19,25,21,23,22
Public violence,13,4,3,0,1,3,2,2,5,0
Crimen injuria,0,1,19,34,74,43,27,49,28,26
Neglect and ill-treatment of children ,7,4,3,4,3,3,1,0,0,1
Kidnapping,10,0,5,0,4,0,3,3,1,7
,,,,,,,,,,
,,,,,,,,,,
Crime Research and Statistics -South African Police Service,,,,,,,,,,
,,,,,,,,,,
Crime in  Mount Fletcher (EC)  for April to March 2003/2004 - 2012/2013,,,,,,,,,,
,,,,,,,,,,
-,,,,,,,,,,
,,,,,,,,,,
Crime Category,April 2003 to March 2004,April 2004 to March 2005,April 2005 to March 2006,April 2006 to March 2007,April 2007 to March 2008 ,April 2008 to March 2009 ,April 2009 to March 2010,April 2010 to March 2011,April 2011 to March 2012,April 2012 to March 2013
CONTACT CRIME (CRIMES AGAINST THE PERSON),,,,,,,,,,
Murder,29,24,16,16,19,20,26,15,21,29
Total Sexual Crimes,28,48,34,44,53,41,44,62,64,59
Attempted murder,11,8,5,3,9,9,11,11,4,12
Assault with the intent to inflict grievous bodily harm,220,210,186,139,160,157,183,232,173,204
Common assault,75,62,58,59,54,39,68,51,41,70
Common robbery,17,15,20,20,18,10,23,17,23,24
Robbery with aggravating circumstances,32,19,21,6,16,18,19,21,28,58
CONTACT-RELATED CRIMES,,,,,,,,,,
Arson,8,14,11,7,10,12,6,10,6,5
Malicious damage to property,39,38,27,33,32,28,41,51,54,54
PROPERTY-RELATED CRIMES,,,,,,,,,,
Burglary at non-residential premises,31,40,23,25,23,33,37,24,29,63
Burglary at residential premises,124,122,115,80,95,116,72,109,120,119
Theft of motor vehicle and motorcycle,5,3,1,4,2,1,6,6,1,0
Theft out of or from motor vehicle,19,13,9,7,2,8,6,6,7,8
Stock-theft,88,44,31,38,37,38,42,35,48,49
CRIMES HEAVILY DEPENDENT ON POLICE ACTION FOR DETECTION,,,,,,,,,,
Illegal possession of firearms and ammunition,7,17,2,21,14,16,8,7,8,11
Drug-related crime,32,28,69,68,37,29,44,70,55,65
Driving under the influence of alcohol or drugs,4,9,11,10,9,11,22,21,26,16
OTHER SERIOUS CRIMES,,,,,,,,,,
All theft not mentioned elsewhere,165,101,74,47,69,51,59,83,104,112
Commercial crime,3,5,6,6,8,9,11,14,21,7
Shoplifting,21,16,2,6,5,34,11,8,5,4
SUBCATEGORIES OF AGGRAVATED ROBBERY FORMING PART OF AGGRAVATED ROBBERY ABOVE,,,,,,,,,,
Carjacking,2,2,2,0,1,0,0,2,0,2
Truck hijacking,0,0,0,0,0,0,0,0,0,0
Robbery at residential premises,16,4,0,0,0,5,5,6,8,18
Robbery at non-residential premises,3,0,1,0,0,4,6,7,16,15
OTHER CRIME CATEGORIES,,,,,,,,,,
Culpable homicide,10,8,16,3,4,8,8,4,10,6
Public violence,0,0,0,1,0,0,1,0,0,0
Crimen injuria,2,5,0,1,3,6,5,12,7,2
Neglect and ill-treatment of children ,5,5,3,3,0,1,1,0,1,0
Kidnapping,1,0,2,0,1,0,0,2,1,2
,,,,,,,,,,
,,,,,,,,,,
Crime Research and Statistics -South African Police Service,,,,,,,,,,
,,,,,,,,,,
Crime in  Mount Frere (EC)  [169]   for April to March 2003/2004 - 2012/2013,,,,,,,,,,
,,,,,,,,,,
-,,,,,,,,,,
,,,,,,,,,,
Crime Category,April 2003 to March 2004,April 2004 to March 2005,April 2005 to March 2006,April 2006 to March 2007,April 2007 to March 2008 ,April 2008 to March 2009 ,April 2009 to March 2010,April 2010 to March 2011,April 2011 to March 2012,April 2012 to March 2013
CONTACT CRIME (CRIMES AGAINST THE PERSON),,,,,,,,,,
Murder,49,70,70,64,56,59,72,56,45,56
Total Sexual Crimes,80,126,116,118,102,105,106,112,100,105
Attempted murder,52,41,36,24,27,23,32,19,21,16
Assault with the intent to inflict grievous bodily harm,354,417,376,329,399,375,402,351,342,331
Common assault,269,286,258,281,309,261,265,178,161,151
Common robbery,116,134,72,70,67,69,94,56,46,36
Robbery with aggravating circumstances,101,59,84,84,82,75,86,133,119,141
CONTACT-RELATED CRIMES,,,,,,,,,,
Arson,24,26,18,21,14,19,17,15,4,13
Malicious damage to property,104,105,62,82,102,100,102,89,99,89
PROPERTY-RELATED CRIMES,,,,,,,,,,
Burglary at non-residential premises,44,40,17,11,58,73,83,86,99,101
Burglary at residential premises,356,329,310,268,310,297,375,352,315,327
Theft of motor vehicle and motorcycle,47,31,30,43,14,17,18,20,19,21
Theft out of or from motor vehicle,65,67,76,74,63,66,62,77,89,79
Stock-theft,247,144,99,117,150,91,165,131,159,170
CRIMES HEAVILY DEPENDENT ON POLICE ACTION FOR DETECTION,,,,,,,,,,
Illegal possession of firearms and ammunition,49,26,21,21,17,14,32,21,24,20
Drug-related crime,132,74,107,66,51,43,50,75,108,117
Driving under the influence of alcohol or drugs,11,29,13,11,17,80,124,66,60,90
OTHER SERIOUS CRIMES,,,,,,,,,,
All theft not mentioned elsewhere,499,392,318,359,299,223,253,204,217,167
Commercial crime,63,57,44,46,75,89,85,67,91,131
Shoplifting,98,79,37,29,46,92,79,50,55,59
SUBCATEGORIES OF AGGRAVATED ROBBERY FORMING PART OF AGGRAVATED ROBBERY ABOVE,,,,,,,,,,
Carjacking,3,7,3,4,2,3,3,4,2,6
Truck hijacking,0,0,2,2,1,0,1,0,0,0
Robbery at residential premises,9,4,1,1,4,10,15,35,19,30
Robbery at non-residential premises,2,0,0,0,2,5,13,13,15,11
OTHER CRIME CATEGORIES,,,,,,,,,,
Culpable homicide,28,50,41,28,25,27,27,35,33,17
Public violence,0,1,4,1,0,1,1,0,1,0
Crimen injuria,66,63,51,66,63,47,54,28,36,21
Neglect and ill-treatment of children ,2,2,5,7,6,7,3,1,4,4
Kidnapping,22,19,2,2,3,2,5,5,6,8
,,,,,,,,,,
,,,,,,,,,,
Crime Research and Statistics -South African Police Service,,,,,,,,,,
,,,,,,,,,,
Crime in  Mount Road (EC)  for April to March 2003/2004 - 2012/2013,,,,,,,,,,
