Crime Research and Statistics -South African Police Service,,,,,,,,,,
,,,,,,,,,,
Crime in  Northern Cape   for April to March 2003/2004 - 2012/2013,,,,,,,,,,
,,,,,,,,,,
-,,,,,,,,,,
,,,,,,,,,,
Crime Category,April 2003 to March 2004,April 2004 to March 2005,April 2005 to March 2006,April 2006 to March 2007,April 2007 to March 2008 ,April 2008 to March 2009 ,April 2009 to March 2010,April 2010 to March 2011,April 2011 to March 2012,April 2012 to March 2013
Assault with the intent to inflict grievous bodily harm,79,81,54,109,89,70,71,70,102,91
Common assault,85,77,57,60,47,31,27,19,20,29
Common robbery,2,9,4,2,5,5,3,3,10,9
Robbery with aggravating circumstances,2,0,0,0,3,4,3,3,6,6
CONTACT-RELATED CRIMES,,,,,,,,,,
Arson,3,0,0,2,2,0,0,1,1,10
Malicious damage to property,32,22,9,40,32,15,11,14,18,56
PROPERTY-RELATED CRIMES,,,,,,,,,,
Burglary at non-residential premises,18,20,11,13,21,30,28,19,26,37
Burglary at residential premises,53,43,21,48,28,31,20,12,19,47
Theft of motor vehicle and motorcycle,1,6,4,1,1,0,0,0,2,7
Theft out of or from motor vehicle,14,18,6,7,4,7,6,3,7,14
Stock-theft,38,39,31,16,22,18,35,14,19,21
CRIMES HEAVILY DEPENDENT ON POLICE ACTION FOR DETECTION,,,,,,,,,,
Illegal possession of firearms and ammunition,1,0,1,1,0,1,0,1,0,1
Drug-related crime,3,4,5,3,7,7,9,11,11,6
Driving under the influence of alcohol or drugs,4,6,6,5,5,7,5,8,5,7
OTHER SERIOUS CRIMES,,,,,,,,,,
All theft not mentioned elsewhere,90,103,31,36,58,52,28,28,31,47
Commercial crime,3,14,4,5,1,1,2,2,1,4
Shoplifting,8,3,1,7,8,2,1,1,0,2
SUBCATEGORIES OF AGGRAVATED ROBBERY FORMING PART OF AGGRAVATED ROBBERY ABOVE,,,,,,,,,,
Carjacking,0,0,0,0,0,1,0,0,0,0
Truck hijacking,0,0,0,0,0,0,0,0,0,0
Robbery at residential premises,1,0,0,0,0,1,0,0,0,3
Robbery at non-residential premises,0,0,0,0,2,2,2,2,4,3
OTHER CRIME CATEGORIES,,,,,,,,,,
Culpable homicide,3,1,2,4,1,4,5,3,3,3
Public violence,0,0,0,0,1,0,1,0,0,13
Crimen injuria,37,44,23,15,26,2,4,2,0,1
Neglect and ill-treatment of children ,2,1,4,1,3,1,0,3,0,1
Kidnapping,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,
,,,,,,,,,,
Crime Research and Statistics -South African Police Service,,,,,,,,,,
,,,,,,,,,,
Crime in  Onseepkans (NC)  for April to March 2003/2004 - 2012/2013,,,,,,,,,,
,,,,,,,,,,
-,,,,,,,,,,
,,,,,,,,,,
Crime Category,April 2003 to March 2004,April 2004 to March 2005,April 2005 to March 2006,April 2006 to March 2007,April 2007 to March 2008 ,April 2008 to March 2009 ,April 2009 to March 2010,April 2010 to March 2011,April 2011 to March 2012,April 2012 to March 2013
CONTACT CRIME (CRIMES AGAINST THE PERSON),,,,,,,,,,
Murder,2,1,0,2,1,0,1,1,0,1
Total Sexual Crimes,4,4,12,3,6,7,4,4,4,4
Attempted murder,0,2,1,0,1,1,3,1,0,0
Assault with the intent to inflict grievous bodily harm,8,22,18,12,5,11,9,8,14,8
Common assault,11,19,17,14,4,1,3,3,3,4
Common robbery,1,0,0,0,0,0,0,1,0,0
Robbery with aggravating circumstances,0,0,1,0,0,0,0,0,0,0
CONTACT-RELATED CRIMES,,,,,,,,,,
Arson,0,0,1,2,0,1,2,1,0,0
Malicious damage to property,3,9,5,4,3,1,3,2,4,3
PROPERTY-RELATED CRIMES,,,,,,,,,,
Burglary at non-residential premises,3,0,0,2,2,1,2,2,0,2
Burglary at residential premises,3,4,5,7,4,0,0,0,1,7
Theft of motor vehicle and motorcycle,0,0,3,0,0,0,0,1,0,0
Theft out of or from motor vehicle,0,0,1,1,0,0,0,0,0,0
Stock-theft,8,0,3,2,2,3,4,2,2,2
CRIMES HEAVILY DEPENDENT ON POLICE ACTION FOR DETECTION,,,,,,,,,,
Illegal possession of firearms and ammunition,0,1,0,0,0,0,1,0,1,1
Drug-related crime,3,6,0,1,7,4,8,10,6,8
Driving under the influence of alcohol or drugs,0,0,0,1,0,1,0,2,1,1
OTHER SERIOUS CRIMES,,,,,,,,,,
All theft not mentioned elsewhere,5,11,3,5,3,4,4,2,4,5
Commercial crime,2,0,0,0,0,0,0,1,1,0
Shoplifting,0,0,0,0,0,0,0,0,0,0
SUBCATEGORIES OF AGGRAVATED ROBBERY FORMING PART OF AGGRAVATED ROBBERY ABOVE,,,,,,,,,,
Carjacking,0,0,0,0,0,0,0,0,0,0
Truck hijacking,0,0,0,0,0,0,0,0,0,0
Robbery at residential premises,0,0,0,0,0,0,0,0,0,0
Robbery at non-residential premises,0,0,0,0,0,0,0,0,0,0
OTHER CRIME CATEGORIES,,,,,,,,,,
Culpable homicide,1,1,0,0,0,1,0,2,0,1
Public violence,1,0,0,0,0,0,0,0,0,0
Crimen injuria,0,6,2,4,1,2,0,1,0,0
Neglect and ill-treatment of children ,0,0,0,0,0,0,0,0,0,0
Kidnapping,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,
,,,,,,,,,,
Crime Research and Statistics -South African Police Service,,,,,,,,,,
,,,,,,,,,,
Crime in  Pabalello (NC)  [169]   for April to March 2003/2004 - 2012/2013,,,,,,,,,,
,,,,,,,,,,
-,,,,,,,,,,
,,,,,,,,,,
Crime Category,April 2003 to March 2004,April 2004 to March 2005,April 2005 to March 2006,April 2006 to March 2007,April 2007 to March 2008 ,April 2008 to March 2009 ,April 2009 to March 2010,April 2010 to March 2011,April 2011 to March 2012,April 2012 to March 2013
CONTACT CRIME (CRIMES AGAINST THE PERSON),,,,,,,,,,
Murder,12,11,9,7,7,6,2,7,9,8
Total Sexual Crimes,39,49,39,41,26,21,24,25,23,39
Attempted murder,68,49,39,31,9,14,16,22,13,11
Assault with the intent to inflict grievous bodily harm,353,348,336,252,237,194,190,150,143,130
Common assault,185,184,161,72,45,63,89,90,85,64
Common robbery,69,44,28,38,11,15,12,11,12,11
Robbery with aggravating circumstances,20,20,21,6,4,6,4,7,8,11
CONTACT-RELATED CRIMES,,,,,,,,,,
Arson,3,6,5,3,7,4,0,2,5,6
Malicious damage to property,121,99,88,68,48,48,45,53,54,38
PROPERTY-RELATED CRIMES,,,,,,,,,,
Burglary at non-residential premises,21,12,15,16,28,17,25,20,21,28
Burglary at residential premises,120,138,102,96,64,71,87,71,78,124
Theft of motor vehicle and motorcycle,5,6,1,2,2,2,2,2,2,1
Theft out of or from motor vehicle,26,25,26,22,16,14,12,12,34,25
Stock-theft,10,15,6,0,4,4,3,3,0,3
CRIMES HEAVILY DEPENDENT ON POLICE ACTION FOR DETECTION,,,,,,,,,,
Illegal possession of firearms and ammunition,2,3,1,0,4,1,1,0,0,1
Drug-related crime,36,30,22,31,33,31,55,42,62,83
Driving under the influence of alcohol or drugs,9,4,8,22,29,34,26,17,8,15
OTHER SERIOUS CRIMES,,,,,,,,,,
All theft not mentioned elsewhere,273,204,135,123,73,66,76,62,66,66
Commercial crime,5,3,4,4,1,1,1,0,3,3
Shoplifting,0,4,0,1,2,3,4,1,2,1
SUBCATEGORIES OF AGGRAVATED ROBBERY FORMING PART OF AGGRAVATED ROBBERY ABOVE,,,,,,,,,,
Carjacking,0,0,0,0,0,0,0,0,0,0
Truck hijacking,0,0,0,0,0,0,0,0,0,0
Robbery at residential premises,0,0,0,0,0,0,0,0,3,2
Robbery at non-residential premises,0,0,0,0,0,0,0,1,0,0
OTHER CRIME CATEGORIES,,,,,,,,,,
Culpable homicide,0,2,1,0,1,1,1,2,1,1
Public violence,1,0,2,0,3,0,0,1,0,0
Crimen injuria,10,2,13,8,14,16,14,10,7,10
Neglect and ill-treatment of children ,6,1,1,1,3,4,6,4,1,0
Kidnapping,0,2,0,0,1,0,1,1,1,0
,,,,,,,,,,
,,,,,,,,,,
Crime Research and Statistics -South African Police Service,,,,,,,,,,
,,,,,,,,,,
Crime in  Pampierstat (NC)  for April to March 2003/2004 - 2012/2013,,,,,,,,,,
,,,,,,,,,,
-,,,,,,,,,,
,,,,,,,,,,
Crime Category,April 2003 to March 2004,April 2004 to March 2005,April 2005 to March 2006,April 2006 to March 2007,April 2007 to March 2008 ,April 2008 to March 2009 ,April 2009 to March 2010,April 2010 to March 2011,April 2011 to March 2012,April 2012 to March 2013
CONTACT CRIME (CRIMES AGAINST THE PERSON),,,,,,,,,,
Murder,9,3,7,6,6,1,8,4,8,3
Total Sexual Crimes,61,63,39,64,41,80,62,75,40,59
Attempted murder,8,8,4,5,3,8,7,5,3,5
Assault with the intent to inflict grievous bodily harm,279,305,243,263,267,249,191,209,208,180
Common assault,138,98,115,108,77,91,65,69,59,49
Common robbery,59,70,53,47,47,51,46,25,28,16
Robbery with aggravating circumstances,10,6,13,16,7,16,11,15,24,18
CONTACT-RELATED CRIMES,,,,,,,,,,
Arson,11,10,7,8,8,12,8,2,6,2
Malicious damage to property,63,59,61,47,42,53,60,34,44,42
PROPERTY-RELATED CRIMES,,,,,,,,,,
Burglary at non-residential premises,43,14,30,10,5,19,23,38,35,41
Burglary at residential premises,98,110,160,134,156,135,139,131,134,143
Theft of motor vehicle and motorcycle,5,6,2,4,7,5,2,0,0,0
Theft out of or from motor vehicle,18,12,16,12,16,6,12,16,7,10
Stock-theft,63,21,21,13,10,15,11,45,45,36
CRIMES HEAVILY DEPENDENT ON POLICE ACTION FOR DETECTION,,,,,,,,,,
Illegal possession of firearms and ammunition,0,3,1,1,5,1,0,0,3,0
Drug-related crime,33,37,30,35,20,31,21,18,29,19
Driving under the influence of alcohol or drugs,15,5,6,6,2,5,5,3,3,0
OTHER SERIOUS CRIMES,,,,,,,,,,
All theft not mentioned elsewhere,130,133,108,61,63,59,50,51,48,48
Commercial crime,5,1,9,16,4,4,7,2,4,6
Shoplifting,2,0,2,2,0,0,3,0,4,4
SUBCATEGORIES OF AGGRAVATED ROBBERY FORMING PART OF AGGRAVATED ROBBERY ABOVE,,,,,,,,,,
Carjacking,0,0,0,0,0,0,0,0,1,0
Truck hijacking,0,0,0,0,0,0,0,0,0,0
Robbery at residential premises,0,0,1,0,0,1,1,0,6,3
Robbery at non-residential premises,0,0,0,0,2,7,4,11,11,6
OTHER CRIME CATEGORIES,,,,,,,,,,
Culpable homicide,2,1,5,1,3,2,7,2,4,3
Public violence,0,0,0,0,0,1,0,1,0,0
Crimen injuria,49,37,39,16,35,24,10,15,17,25
Neglect and ill-treatment of children ,6,10,6,9,11,5,4,0,0,3
Kidnapping,0,0,0,0,1,0,0,0,3,2
,,,,,,,,,,
,,,,,,,,,,
Crime Research and Statistics -South African Police Service,,,,,,,,,,
,,,,,,,,,,
Crime in  Pella (NC)  for April to March 2003/2004 - 2012/2013,,,,,,,,,,
,,,,,,,,,,
-,,,,,,,,,,
,,,,,,,,,,
Crime Category,April 2003 to March 2004,April 2004 to March 2005,April 2005 to March 2006,April 2006 to March 2007,April 2007 to March 2008 ,April 2008 to March 2009 ,April 2009 to March 2010,April 2010 to March 2011,April 2011 to March 2012,April 2012 to March 2013
CONTACT CRIME (CRIMES AGAINST THE PERSON),,,,,,,,,,
Murder,1,2,0,0,0,0,0,4,1,1
Total Sexual Crimes,4,7,3,8,3,2,5,10,8,5
Attempted murder,1,6,1,2,1,0,0,1,3,0
Assault with the intent to inflict grievous bodily harm,30,21,17,10,15,18,9,11,7,11
Common assault,22,16,27,22,5,12,3,15,14,9
Common robbery,1,1,0,1,0,0,0,0,0,0
Robbery with aggravating circumstances,1,1,0,0,0,0,0,0,0,0
CONTACT-RELATED CRIMES,,,,,,,,,,
Arson,0,0,0,0,0,0,1,0,0,1
Malicious damage to property,8,7,4,6,2,1,2,2,4,5
PROPERTY-RELATED CRIMES,,,,,,,,,,
Burglary at non-residential premises,0,0,7,1,1,5,2,1,3,1
Burglary at residential premises,1,7,4,2,1,0,4,2,2,7
Theft of motor vehicle and motorcycle,0,0,1,0,0,0,0,0,1,0
Theft out of or from motor vehicle,1,0,0,0,1,0,0,0,0,0
Stock-theft,4,5,1,1,0,1,4,4,5,2
CRIMES HEAVILY DEPENDENT ON POLICE ACTION FOR DETECTION,,,,,,,,,,
Illegal possession of firearms and ammunition,0,0,0,0,0,2,0,0,0,0
Drug-related crime,1,4,4,4,4,9,5,8,17,17
Driving under the influence of alcohol or drugs,4,5,3,6,2,8,11,5,3,8
OTHER SERIOUS CRIMES,,,,,,,,,,
All theft not mentioned elsewhere,17,9,9,6,1,6,5,9,2,2
Commercial crime,0,0,1,0,0,0,0,0,0,0
Shoplifting,0,0,0,1,0,0,0,0,1,0
SUBCATEGORIES OF AGGRAVATED ROBBERY FORMING PART OF AGGRAVATED ROBBERY ABOVE,,,,,,,,,,
Carjacking,0,0,0,0,0,0,0,0,0,0
Truck hijacking,0,0,0,0,0,0,0,0,0,0
Robbery at residential premises,0,0,0,0,0,0,0,0,0,0
Robbery at non-residential premises,0,0,0,0,0,0,0,0,0,0
OTHER CRIME CATEGORIES,,,,,,,,,,
Culpable homicide,0,0,1,0,0,0,1,0,2,0
Public violence,0,0,0,0,1,0,0,0,0,0
Crimen injuria,3,2,1,2,0,3,0,2,0,0
Neglect and ill-treatment of children ,1,0,0,0,0,0,0,0,0,1
Kidnapping,0,0,1,0,0,0,0,0,0,0
,,,,,,,,,,
,,,,,,,,,,
Crime Research and Statistics -South African Police Service,,,,,,,,,,
,,,,,,,,,,
Crime in  Petrusville (NC)  for April to March 2003/2004 - 2012/2013,,,,,,,,,,
,,,,,,,,,,
-,,,,,,,,,,
,,,,,,,,,,
Crime Category,April 2003 to March 2004,April 2004 to March 2005,April 2005 to March 2006,April 2006 to March 2007,April 2007 to March 2008 ,April 2008 to March 2009 ,April 2009 to March 2010,April 2010 to March 2011,April 2011 to March 2012,April 2012 to March 2013
CONTACT CRIME (CRIMES AGAINST THE PERSON),,,,,,,,,,
Murder,2,4,3,5,4,2,3,3,1,0
Total Sexual Crimes,13,2,9,6,2,7,8,13,14,12
Attempted murder,0,1,0,3,0,4,4,1,2,3
Assault with the intent to inflict grievous bodily harm,116,82,70,46,41,46,80,99,119,73
Common assault,46,24,17,15,20,19,32,37,66,37
Common robbery,4,5,6,5,4,1,3,2,3,0
Robbery with aggravating circumstances,0,0,1,0,0,0,1,0,2,2
CONTACT-RELATED CRIMES,,,,,,,,,,
Arson,0,0,1,0,0,1,1,0,2,0
Malicious damage to property,11,11,8,10,5,11,14,20,16,11
PROPERTY-RELATED CRIMES,,,,,,,,,,
Burglary at non-residential premises,4,10,12,39,10,14,14,16,19,17
Burglary at residential premises,15,9,16,8,13,10,24,24,14,12
Theft of motor vehicle and motorcycle,0,0,2,0,0,0,0,3,0,1
Theft out of or from motor vehicle,2,3,5,4,1,5,3,6,1,2
Stock-theft,15,12,10,13,11,7,19,12,11,20
CRIMES HEAVILY DEPENDENT ON POLICE ACTION FOR DETECTION,,,,,,,,,,
Illegal possession of firearms and ammunition,0,0,0,0,0,0,0,1,0,0
Drug-related crime,17,8,5,8,7,8,7,15,14,11
Driving under the influence of alcohol or drugs,1,1,1,5,5,3,8,3,4,4
OTHER SERIOUS CRIMES,,,,,,,,,,
All theft not mentioned elsewhere,14,20,28,11,14,18,23,23,21,20
Commercial crime,0,2,0,0,0,0,3,4,3,5
Shoplifting,0,1,1,0,3,0,0,2,2,0
SUBCATEGORIES OF AGGRAVATED ROBBERY FORMING PART OF AGGRAVATED ROBBERY ABOVE,,,,,,,,,,
Carjacking,0,0,0,0,0,0,0,0,0,0
Truck hijacking,0,0,0,0,0,0,0,0,0,0
Robbery at residential premises,0,0,0,0,0,0,0,0,0,1
Robbery at non-residential premises,0,0,0,0,0,0,0,0,2,1
OTHER CRIME CATEGORIES,,,,,,,,,,
Culpable homicide,0,2,1,1,0,0,2,0,3,1
Public violence,0,0,1,0,0,0,1,0,0,0
Crimen injuria,2,1,1,4,0,2,1,4,6,2
Neglect and ill-treatment of children ,1,0,0,0,0,1,0,0,1,5
Kidnapping,1,0,0,0,0,0,0,0,0,0
,,,,,,,,,,
,,,,,,,,,,
Crime Research and Statistics -South African Police Service,,,,,,,,,,
,,,,,,,,,,
Crime in  Philipstown (NC)  for April to March 2003/2004 - 2012/2013,,,,,,,,,,
,,,,,,,,,,
-,,,,,,,,,,
,,,,,,,,,,
Crime Category,April 2003 to March 2004,April 2004 to March 2005,April 2005 to March 2006,April 2006 to March 2007,April 2007 to March 2008 ,April 2008 to March 2009 ,April 2009 to March 2010,April 2010 to March 2011,April 2011 to March 2012,April 2012 to March 2013
CONTACT CRIME (CRIMES AGAINST THE PERSON),,,,,,,,,,
Murder,4,2,2,0,3,0,5,3,0,4
Total Sexual Crimes,11,7,4,3,10,2,6,7,6,13
Attempted murder,10,6,2,5,2,1,5,4,1,3
Assault with the intent to inflict grievous bodily harm,93,61,45,35,41,35,26,27,35,50
Common assault,71,57,21,19,22,17,16,15,14,34
Common robbery,1,2,1,1,0,2,2,0,0,1
Robbery with aggravating circumstances,0,0,0,0,0,3,0,2,0,1
CONTACT-RELATED CRIMES,,,,,,,,,,
Arson,1,1,0,2,0,0,0,0,0,0
Malicious damage to property,19,16,3,2,13,11,8,5,9,13
PROPERTY-RELATED CRIMES,,,,,,,,,,
Burglary at non-residential premises,8,11,9,13,5,4,0,1,7,5
Burglary at residential premises,34,18,12,7,13,17,13,10,15,22
Theft of motor vehicle and motorcycle,0,2,0,0,1,0,0,1,0,2
Theft out of or from motor vehicle,2,1,0,0,0,1,0,0,2,0
Stock-theft,16,14,9,18,12,12,4,7,8,15
CRIMES HEAVILY DEPENDENT ON POLICE ACTION FOR DETECTION,,,,,,,,,,
Illegal possession of firearms and ammunition,2,0,0,0,0,0,0,0,0,0
Drug-related crime,10,8,11,7,4,10,9,12,0,4
Driving under the influence of alcohol or drugs,0,1,2,4,0,0,1,1,0,4
OTHER SERIOUS CRIMES,,,,,,,,,,
All theft not mentioned elsewhere,43,23,15,13,9,9,14,9,11,9
Commercial crime,2,2,0,0,3,1,0,1,1,0
Shoplifting,4,3,3,2,0,0,1,1,0,0
SUBCATEGORIES OF AGGRAVATED ROBBERY FORMING PART OF AGGRAVATED ROBBERY ABOVE,,,,,,,,,,
Carjacking,0,0,0,0,0,0,0,0,0,0
Truck hijacking,0,0,0,0,0,0,0,0,0,0
Robbery at residential premises,0,0,0,0,0,0,0,2,0,0
Robbery at non-residential premises,0,0,0,0,0,3,0,0,0,0
OTHER CRIME CATEGORIES,,,,,,,,,,
Culpable homicide,0,1,0,0,4,4,3,1,0,1
Public violence,0,0,0,0,0,0,1,0,1,1
Crimen injuria,1,3,1,3,2,4,4,2,1,0
Neglect and ill-treatment of children ,7,2,2,0,0,2,2,0,0,0
Kidnapping,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,
,,,,,,,,,,
Crime Research and Statistics -South African Police Service,,,,,,,,,,
,,,,,,,,,,
Crime in  Plooysburg (NC)  for April to March 2003/2004 - 2012/2013,,,,,,,,,,
,,,,,,,,,,
-,,,,,,,,,,
,,,,,,,,,,
Crime Category,April 2003 to March 2004,April 2004 to March 2005,April 2005 to March 2006,April 2006 to March 2007,April 2007 to March 2008 ,April 2008 to March 2009 ,April 2009 to March 2010,April 2010 to March 2011,April 2011 to March 2012,April 2012 to March 2013
CONTACT CRIME (CRIMES AGAINST THE PERSON),,,,,,,,,,
Murder,1,0,1,3,2,0,0,2,3,0
Total Sexual Crimes,2,3,2,1,1,0,5,3,2,1
Attempted murder,6,4,3,4,0,0,0,1,0,0
Assault with the intent to inflict grievous bodily harm,17,9,6,11,9,10,9,11,3,4
Common assault,3,6,7,8,0,0,1,8,0,1
Common robbery,0,2,1,0,0,0,0,0,0,0
Robbery with aggravating circumstances,3,0,1,0,1,0,0,0,0,1
CONTACT-RELATED CRIMES,,,,,,,,,,
Arson,0,0,0,0,0,0,0,0,0,0
Malicious damage to property,4,1,4,4,5,1,1,0,1,2
PROPERTY-RELATED CRIMES,,,,,,,,,,
Burglary at non-residential premises,3,2,1,2,0,2,1,0,1,0
Burglary at residential premises,5,7,7,8,3,3,7,2,1,4
Theft of motor vehicle and motorcycle,1,0,0,2,0,0,1,0,0,1
Theft out of or from motor vehicle,1,0,0,1,1,0,1,0,0,0
Stock-theft,10,6,19,10,6,7,5,6,14,7
CRIMES HEAVILY DEPENDENT ON POLICE ACTION FOR DETECTION,,,,,,,,,,
Illegal possession of firearms and ammunition,1,0,0,1,0,0,0,0,0,0
Drug-related crime,0,0,0,2,0,0,0,0,3,27
Driving under the influence of alcohol or drugs,2,0,2,0,2,1,2,0,1,0
OTHER SERIOUS CRIMES,,,,,,,,,,
All theft not mentioned elsewhere,8,7,11,6,4,11,4,11,7,6
Commercial crime,0,0,0,0,0,0,0,0,0,0
Shoplifting,0,0,0,0,0,0,0,0,0,0
SUBCATEGORIES OF AGGRAVATED ROBBERY FORMING PART OF AGGRAVATED ROBBERY ABOVE,,,,,,,,,,
Carjacking,0,0,0,0,0,0,0,0,0,0
Truck hijacking,0,0,0,0,0,0,0,0,0,0
Robbery at residential premises,0,0,0,0,0,0,0,0,0,0
Robbery at non-residential premises,0,0,0,0,0,0,0,0,0,1
OTHER CRIME CATEGORIES,,,,,,,,,,
Culpable homicide,0,2,1,0,0,1,3,4,4,4
Public violence,1,0,0,0,0,0,0,0,0,0
Crimen injuria,0,1,4,1,0,0,4,1,0,0
Neglect and ill-treatment of children ,1,0,1,0,0,0,0,0,0,0
Kidnapping,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,
,,,,,,,,,,
Crime Research and Statistics -South African Police Service,,,,,,,,,,
,,,,,,,,,,
Crime in  Pofadder (NC)  for April to March 2003/2004 - 2012/2013,,,,,,,,,,
,,,,,,,,,,
-,,,,,,,,,,
,,,,,,,,,,
Crime Category,April 2003 to March 2004,April 2004 to March 2005,April 2005 to March 2006,April 2006 to March 2007,April 2007 to March 2008 ,April 2008 to March 2009 ,April 2009 to March 2010,April 2010 to March 2011,April 2011 to March 2012,April 2012 to March 2013
CONTACT CRIME (CRIMES AGAINST THE PERSON),,,,,,,,,,
Murder,2,1,0,1,2,2,2,0,1,0
Total Sexual Crimes,3,8,4,4,4,9,5,5,9,6
Attempted murder,12,3,7,2,1,3,6,3,1,3
Assault with the intent to inflict grievous bodily harm,29,25,17,22,25,18,34,23,15,26
Common assault,39,24,25,22,18,27,44,29,25,34
Common robbery,1,0,1,1,1,1,3,1,1,2
Robbery with aggravating circumstances,1,1,0,0,0,0,0,1,0,0
CONTACT-RELATED CRIMES,,,,,,,,,,
Arson,1,0,2,0,0,1,0,1,1,0
Malicious damage to property,6,7,3,6,10,6,10,14,7,12
PROPERTY-RELATED CRIMES,,,,,,,,,,
Burglary at non-residential premises,7,13,10,2,7,5,9,4,4,5
Burglary at residential premises,42,19,15,13,7,13,14,23,11,8
Theft of motor vehicle and motorcycle,0,0,1,0,0,0,2,1,0,0
Theft out of or from motor vehicle,4,5,1,1,5,1,0,2,0,0
Stock-theft,8,9,2,2,5,5,9,5,13,3
CRIMES HEAVILY DEPENDENT ON POLICE ACTION FOR DETECTION,,,,,,,,,,
Illegal possession of firearms and ammunition,0,1,0,0,0,0,0,0,0,0
Drug-related crime,19,23,8,11,14,9,13,10,9,19
Driving under the influence of alcohol or drugs,9,5,5,4,12,4,8,5,5,6
OTHER SERIOUS CRIMES,,,,,,,,,,
All theft not mentioned elsewhere,30,19,14,10,11,12,23,21,17,27
Commercial crime,1,2,0,2,1,3,4,5,0,2
Shoplifting,16,1,5,4,6,2,2,2,4,0
SUBCATEGORIES OF AGGRAVATED ROBBERY FORMING PART OF AGGRAVATED ROBBERY ABOVE,,,,,,,,,,
Carjacking,0,0,0,0,0,0,0,0,0,0
Truck hijacking,0,0,0,0,0,0,0,0,0,0
Robbery at residential premises,0,0,0,0,0,0,0,0,0,0
Robbery at non-residential premises,0,0,0,0,0,0,0,0,0,0
OTHER CRIME CATEGORIES,,,,,,,,,,
Culpable homicide,0,3,1,2,0,2,2,0,2,3
Public violence,0,0,2,0,1,2,0,0,0,0
Crimen injuria,3,2,0,1,0,1,2,3,6,5
Neglect and ill-treatment of children ,0,3,1,0,0,0,0,1,0,1
Kidnapping,0,0,0,0,0,0,0,1,1,0
,,,,,,,,,,
,,,,,,,,,,
Crime Research and Statistics -South African Police Service,,,,,,,,,,
,,,,,,,,,,
Crime in  Port Nolloth (NC)  for April to March 2003/2004 - 2012/2013,,,,,,,,,,
,,,,,,,,,,
-,,,,,,,,,,
,,,,,,,,,,
Crime Category,April 2003 to March 2004,April 2004 to March 2005,April 2005 to March 2006,April 2006 to March 2007,April 2007 to March 2008 ,April 2008 to March 2009 ,April 2009 to March 2010,April 2010 to March 2011,April 2011 to March 2012,April 2012 to March 2013
CONTACT CRIME (CRIMES AGAINST THE PERSON),,,,,,,,,,
Murder,3,2,1,2,2,2,1,1,0,0
Total Sexual Crimes,5,8,9,21,28,12,7,13,11,11
Attempted murder,14,25,12,3,8,8,7,9,9,3
Assault with the intent to inflict grievous bodily harm,53,56,72,82,75,77,55,42,49,49
Common assault,85,93,68,79,57,38,32,43,68,84
Common robbery,6,8,2,10,2,2,0,3,2,6
Robbery with aggravating circumstances,5,8,1,1,3,3,2,1,4,4
CONTACT-RELATED CRIMES,,,,,,,,,,
Arson,3,2,1,1,2,0,3,0,2,3
Malicious damage to property,39,46,38,41,30,25,22,15,39,43
PROPERTY-RELATED CRIMES,,,,,,,,,,
Burglary at non-residential premises,18,25,25,18,24,17,13,7,14,25
Burglary at residential premises,72,90,41,53,45,40,45,37,37,60
Theft of motor vehicle and motorcycle,6,5,2,0,0,0,1,1,3,1
Theft out of or from motor vehicle,16,15,7,6,15,5,7,2,7,11
Stock-theft,5,1,2,1,7,7,2,0,4,2
CRIMES HEAVILY DEPENDENT ON POLICE ACTION FOR DETECTION,,,,,,,,,,
Illegal possession of firearms and ammunition,5,1,0,1,0,2,0,0,0,1
Drug-related crime,40,48,26,43,40,11,23,19,31,19
Driving under the influence of alcohol or drugs,14,14,14,25,18,5,5,5,5,6
OTHER SERIOUS CRIMES,,,,,,,,,,
All theft not mentioned elsewhere,104,110,77,81,62,64,43,28,61,79
Commercial crime,10,16,8,7,13,12,2,3,9,3
Shoplifting,13,11,13,21,14,12,12,13,8,11
SUBCATEGORIES OF AGGRAVATED ROBBERY FORMING PART OF AGGRAVATED ROBBERY ABOVE,,,,,,,,,,
Carjacking,0,0,0,0,0,0,0,0,0,0
Truck hijacking,0,0,0,0,0,0,0,0,0,0
Robbery at residential premises,0,0,0,0,1,1,2,1,2,2
Robbery at non-residential premises,0,0,0,0,0,0,0,0,1,0
OTHER CRIME CATEGORIES,,,,,,,,,,
Culpable homicide,2,3,3,0,4,4,0,0,3,2
Public violence,0,0,0,0,0,0,0,0,0,0
Crimen injuria,13,23,12,14,9,7,8,5,10,7
Neglect and ill-treatment of children ,3,2,6,3,0,1,3,1,1,1
Kidnapping,0,1,0,0,1,0,0,0,0,1
,,,,,,,,,,
,,,,,,,,,,
Crime Research and Statistics -South African Police Service,,,,,,,,,,
,,,,,,,,,,
Crime in  Postmasburg (NC)  for April to March 2003/2004 - 2012/2013,,,,,,,,,,
,,,,,,,,,,
-,,,,,,,,,,
,,,,,,,,,,
Crime Category,April 2003 to March 2004,April 2004 to March 2005,April 2005 to March 2006,April 2006 to March 2007,April 2007 to March 2008 ,April 2008 to March 2009 ,April 2009 to March 2010,April 2010 to March 2011,April 2011 to March 2012,April 2012 to March 2013
CONTACT CRIME (CRIMES AGAINST THE PERSON),,,,,,,,,,
Murder,5,11,8,7,8,12,9,9,13,11
