Crime Research and Statistics -South African Police Service,,,,,,,,,,
,,,,,,,,,,
Crime in  Western Cape  for April to March 2003/2004 - 2012/2013,,,,,,,,,,
,,,,,,,,,,
-,,,,,,,,,,
,,,,,,,,,,
Crime Category,April 2003 to March 2004,April 2004 to March 2005,April 2005 to March 2006,April 2006 to March 2007,April 2007 to March 2008 ,April 2008 to March 2009 ,April 2009 to March 2010,April 2010 to March 2011,April 2011 to March 2012,April 2012 to March 2013
Driving under the influence of alcohol or drugs,10,17,14,21,15,7,13,7,13,17
OTHER SERIOUS CRIMES,,,,,,,,,,
All theft not mentioned elsewhere,129,95,65,54,99,115,83,49,78,95
Commercial crime,6,6,2,8,1,4,1,4,5,2
Shoplifting,38,22,16,10,14,24,22,13,22,12
SUBCATEGORIES OF AGGRAVATED ROBBERY FORMING PART OF AGGRAVATED ROBBERY ABOVE,,,,,,,,,,
Carjacking,0,0,0,0,0,0,0,0,0,0
Truck hijacking,0,0,0,0,0,0,0,0,0,0
Robbery at residential premises,0,0,0,0,0,1,0,0,1,1
Robbery at non-residential premises,0,0,0,0,0,0,0,0,0,0
OTHER CRIME CATEGORIES,,,,,,,,,,
Culpable homicide,2,4,3,4,5,5,4,2,2,2
Public violence,0,1,3,1,1,0,0,1,0,0
Crimen injuria,65,40,39,46,46,42,25,11,20,50
Neglect and ill-treatment of children ,1,2,3,1,4,5,5,5,1,4
Kidnapping,1,1,0,0,0,0,0,0,0,0
,,,,,,,,,,
,,,,,,,,,,
Crime Research and Statistics -South African Police Service,,,,,,,,,,
,,,,,,,,,,
Crime in  Lwandle (WC)  for April to March 2003/2004 - 2012/2013,,,,,,,,,,
,,,,,,,,,,
Lwandle was established from Strand October 2008,,,,,,,,,,
,,,,,,,,,,
Crime Category,April 2003 to March 2004,April 2004 to March 2005,April 2005 to March 2006,April 2006 to March 2007,April 2007 to March 2008 ,April 2008 to March 2009 ,April 2009 to March 2010,April 2010 to March 2011,April 2011 to March 2012,April 2012 to March 2013
CONTACT CRIME (CRIMES AGAINST THE PERSON),,,,,,,,,,
Murder,0,0,0,0,0,29,32,31,48,38
Total Sexual Crimes,0,0,0,0,0,27,66,77,84,93
Attempted murder,0,0,0,0,0,11,17,13,14,13
Assault with the intent to inflict grievous bodily harm,0,0,0,0,0,112,134,147,147,205
Common assault,0,0,0,0,0,44,124,117,144,203
Common robbery,0,0,0,0,0,23,17,16,18,27
Robbery with aggravating circumstances,0,0,0,0,0,45,101,53,88,103
CONTACT-RELATED CRIMES,,,,,,,,,,
Arson,0,0,0,0,0,3,1,1,2,6
Malicious damage to property,0,0,0,0,0,18,64,84,86,104
PROPERTY-RELATED CRIMES,,,,,,,,,,
Burglary at non-residential premises,0,0,0,0,0,9,26,41,31,22
Burglary at residential premises,0,0,0,0,0,71,166,193,213,210
Theft of motor vehicle and motorcycle,0,0,0,0,0,17,15,30,35,24
Theft out of or from motor vehicle,0,0,0,0,0,5,17,41,32,51
Stock-theft,0,0,0,0,0,0,0,0,0,0
CRIMES HEAVILY DEPENDENT ON POLICE ACTION FOR DETECTION,,,,,,,,,,
Illegal possession of firearms and ammunition,0,0,0,0,0,12,38,36,33,15
Drug-related crime,0,0,0,0,0,39,115,325,467,590
Driving under the influence of alcohol or drugs,0,0,0,0,0,24,196,231,251,197
OTHER SERIOUS CRIMES,,,,,,,,,,
All theft not mentioned elsewhere,0,0,0,0,0,57,116,154,278,237
Commercial crime,0,0,0,0,0,5,12,18,34,47
Shoplifting,0,0,0,0,0,1,3,96,66,47
SUBCATEGORIES OF AGGRAVATED ROBBERY FORMING PART OF AGGRAVATED ROBBERY ABOVE,,,,,,,,,,
Carjacking,0,0,0,0,0,3,3,0,0,1
Truck hijacking,0,0,0,0,0,0,1,0,0,0
Robbery at residential premises,0,0,0,0,0,8,17,5,8,6
Robbery at non-residential premises,0,0,0,0,0,11,31,12,20,16
OTHER CRIME CATEGORIES,,,,,,,,,,
Culpable homicide,0,0,0,0,0,3,5,6,12,6
Public violence,0,0,0,0,0,2,1,2,0,4
Crimen injuria,0,0,0,0,0,5,7,13,9,13
Neglect and ill-treatment of children ,0,0,0,0,0,3,3,2,0,2
Kidnapping,0,0,0,0,0,0,5,0,1,1
,,,,,,,,,,
,,,,,,,,,,
Crime Research and Statistics -South African Police Service,,,,,,,,,,
,,,,,,,,,,
Crime in  Macassar (WC)  for April to March 2003/2004 - 2012/2013,,,,,,,,,,
,,,,,,,,,,
-,,,,,,,,,,
,,,,,,,,,,
Crime Category,April 2003 to March 2004,April 2004 to March 2005,April 2005 to March 2006,April 2006 to March 2007,April 2007 to March 2008 ,April 2008 to March 2009 ,April 2009 to March 2010,April 2010 to March 2011,April 2011 to March 2012,April 2012 to March 2013
CONTACT CRIME (CRIMES AGAINST THE PERSON),,,,,,,,,,
Murder,16,6,5,7,11,11,3,5,9,13
Total Sexual Crimes,77,68,67,65,65,46,60,53,46,44
Attempted murder,14,7,2,9,6,4,5,4,3,8
Assault with the intent to inflict grievous bodily harm,167,138,154,166,145,171,200,150,170,154
Common assault,344,356,282,301,297,275,279,281,220,226
Common robbery,82,69,39,56,69,96,105,55,73,68
Robbery with aggravating circumstances,40,24,14,48,25,41,47,53,55,77
CONTACT-RELATED CRIMES,,,,,,,,,,
Arson,9,4,0,6,6,5,4,3,3,4
Malicious damage to property,200,195,183,231,273,197,187,180,170,196
PROPERTY-RELATED CRIMES,,,,,,,,,,
Burglary at non-residential premises,37,10,16,20,32,34,24,28,25,21
Burglary at residential premises,291,233,228,347,308,278,241,301,287,283
Theft of motor vehicle and motorcycle,22,12,12,16,35,12,15,13,21,13
Theft out of or from motor vehicle,196,104,120,152,237,138,195,166,165,132
Stock-theft,3,5,2,0,5,2,6,5,2,2
CRIMES HEAVILY DEPENDENT ON POLICE ACTION FOR DETECTION,,,,,,,,,,
Illegal possession of firearms and ammunition,10,3,15,17,10,9,8,12,8,19
Drug-related crime,93,185,306,285,159,198,227,374,452,457
Driving under the influence of alcohol or drugs,39,34,63,52,68,52,98,147,165,105
OTHER SERIOUS CRIMES,,,,,,,,,,
All theft not mentioned elsewhere,608,616,458,599,589,626,577,497,492,469
Commercial crime,17,13,13,5,16,15,9,14,18,27
Shoplifting,5,1,1,0,1,3,44,65,58,103
SUBCATEGORIES OF AGGRAVATED ROBBERY FORMING PART OF AGGRAVATED ROBBERY ABOVE,,,,,,,,,,
Carjacking,0,3,1,2,4,8,3,4,5,0
Truck hijacking,0,0,0,0,1,0,0,0,0,0
Robbery at residential premises,2,0,1,2,0,3,2,1,1,1
Robbery at non-residential premises,0,0,0,0,0,3,2,2,5,9
OTHER CRIME CATEGORIES,,,,,,,,,,
Culpable homicide,17,11,11,14,12,17,7,7,12,14
Public violence,2,5,4,0,2,1,2,3,0,2
Crimen injuria,67,121,120,95,98,92,92,82,82,79
Neglect and ill-treatment of children ,10,8,7,5,7,5,2,0,4,1
Kidnapping,5,0,0,0,1,0,0,2,1,0
,,,,,,,,,,
,,,,,,,,,,
Crime Research and Statistics -South African Police Service,,,,,,,,,,
,,,,,,,,,,
Crime in  Maitland (WC)  for April to March 2003/2004 - 2012/2013,,,,,,,,,,
,,,,,,,,,,
-,,,,,,,,,,
,,,,,,,,,,
Crime Category,April 2003 to March 2004,April 2004 to March 2005,April 2005 to March 2006,April 2006 to March 2007,April 2007 to March 2008 ,April 2008 to March 2009 ,April 2009 to March 2010,April 2010 to March 2011,April 2011 to March 2012,April 2012 to March 2013
CONTACT CRIME (CRIMES AGAINST THE PERSON),,,,,,,,,,
Murder,6,7,6,5,8,2,3,7,3,6
Total Sexual Crimes,44,35,36,31,107,277,36,23,19,13
Attempted murder,11,5,4,13,4,8,6,4,6,4
Assault with the intent to inflict grievous bodily harm,89,72,62,93,57,80,77,63,77,54
Common assault,240,245,271,253,213,178,205,171,163,119
Common robbery,87,52,58,58,60,54,69,61,75,65
Robbery with aggravating circumstances,102,82,85,129,107,125,110,76,70,77
CONTACT-RELATED CRIMES,,,,,,,,,,
Arson,5,5,2,4,3,2,5,2,5,0
Malicious damage to property,191,174,198,245,264,185,146,137,154,126
PROPERTY-RELATED CRIMES,,,,,,,,,,
Burglary at non-residential premises,320,272,240,261,238,250,229,167,149,117
Burglary at residential premises,174,141,132,178,139,119,149,118,116,116
Theft of motor vehicle and motorcycle,162,148,132,166,124,89,86,84,73,73
Theft out of or from motor vehicle,310,225,246,300,294,249,309,223,299,287
Stock-theft,0,0,0,0,0,0,0,0,0,0
CRIMES HEAVILY DEPENDENT ON POLICE ACTION FOR DETECTION,,,,,,,,,,
Illegal possession of firearms and ammunition,11,7,8,11,5,5,6,1,3,14
Drug-related crime,165,247,262,234,105,185,220,247,311,391
Driving under the influence of alcohol or drugs,10,33,42,47,23,40,60,80,71,63
OTHER SERIOUS CRIMES,,,,,,,,,,
All theft not mentioned elsewhere,966,962,799,954,921,940,846,772,755,601
Commercial crime,89,90,64,74,89,114,95,83,110,104
Shoplifting,45,37,55,70,61,110,54,39,81,67
SUBCATEGORIES OF AGGRAVATED ROBBERY FORMING PART OF AGGRAVATED ROBBERY ABOVE,,,,,,,,,,
Carjacking,5,4,1,1,7,3,4,1,2,8
Truck hijacking,0,0,0,0,0,0,0,0,0,0
Robbery at residential premises,0,0,0,0,0,4,3,2,2,6
Robbery at non-residential premises,0,0,0,0,14,22,11,11,9,19
OTHER CRIME CATEGORIES,,,,,,,,,,
Culpable homicide,15,19,13,15,17,9,9,9,8,8
Public violence,0,0,0,1,0,0,0,0,0,0
Crimen injuria,63,75,74,35,39,29,28,20,24,21
Neglect and ill-treatment of children ,5,3,1,3,0,0,3,1,2,1
Kidnapping,1,1,1,0,0,0,1,1,8,3
,,,,,,,,,,
,,,,,,,,,,
Crime Research and Statistics -South African Police Service,,,,,,,,,,
,,,,,,,,,,
Crime in  Malmesbury (WC)  for April to March 2003/2004 - 2012/2013,,,,,,,,,,
,,,,,,,,,,
-,,,,,,,,,,
,,,,,,,,,,
Crime Category,April 2003 to March 2004,April 2004 to March 2005,April 2005 to March 2006,April 2006 to March 2007,April 2007 to March 2008 ,April 2008 to March 2009 ,April 2009 to March 2010,April 2010 to March 2011,April 2011 to March 2012,April 2012 to March 2013
CONTACT CRIME (CRIMES AGAINST THE PERSON),,,,,,,,,,
Murder,29,24,25,26,17,9,15,12,17,17
Total Sexual Crimes,82,103,90,97,85,67,99,108,108,128
Attempted murder,21,7,13,6,8,8,5,4,18,9
Assault with the intent to inflict grievous bodily harm,284,294,246,212,254,223,226,231,240,262
Common assault,364,410,296,281,277,247,289,336,388,404
Common robbery,29,35,34,25,35,25,30,38,51,73
Robbery with aggravating circumstances,27,19,21,29,17,15,32,35,40,83
CONTACT-RELATED CRIMES,,,,,,,,,,
Arson,3,4,3,5,4,7,3,7,11,4
Malicious damage to property,259,207,190,146,184,147,146,175,188,223
PROPERTY-RELATED CRIMES,,,,,,,,,,
Burglary at non-residential premises,110,64,43,47,49,39,65,68,66,107
Burglary at residential premises,371,293,255,284,265,245,266,205,285,339
Theft of motor vehicle and motorcycle,41,36,33,28,27,11,23,22,28,35
Theft out of or from motor vehicle,159,92,105,126,147,115,121,128,105,224
Stock-theft,52,42,13,24,24,33,17,27,23,28
CRIMES HEAVILY DEPENDENT ON POLICE ACTION FOR DETECTION,,,,,,,,,,
Illegal possession of firearms and ammunition,14,8,10,18,21,8,10,14,4,9
Drug-related crime,182,224,233,220,274,343,416,481,706,774
Driving under the influence of alcohol or drugs,25,39,71,90,79,82,89,158,131,70
OTHER SERIOUS CRIMES,,,,,,,,,,
All theft not mentioned elsewhere,739,594,375,361,429,458,483,457,494,577
Commercial crime,68,61,46,36,31,40,48,45,47,73
Shoplifting,98,110,91,78,102,77,88,64,67,51
SUBCATEGORIES OF AGGRAVATED ROBBERY FORMING PART OF AGGRAVATED ROBBERY ABOVE,,,,,,,,,,
Carjacking,3,0,0,1,1,0,0,0,0,0
Truck hijacking,0,0,0,0,0,0,0,0,0,0
Robbery at residential premises,0,0,0,0,0,2,3,1,2,1
Robbery at non-residential premises,0,0,0,1,0,0,8,5,10,23
OTHER CRIME CATEGORIES,,,,,,,,,,
Culpable homicide,24,14,25,28,16,21,12,15,15,14
Public violence,1,0,1,1,3,1,0,3,1,2
Crimen injuria,98,113,81,53,55,48,60,77,69,105
Neglect and ill-treatment of children ,6,8,11,4,11,4,8,8,7,7
Kidnapping,3,3,1,1,1,4,1,2,2,7
,,,,,,,,,,
,,,,,,,,,,
Crime Research and Statistics -South African Police Service,,,,,,,,,,
,,,,,,,,,,
Crime in  Manenberg (WC)  [169]   for April to March 2003/2004 - 2012/2013,,,,,,,,,,
,,,,,,,,,,
-,,,,,,,,,,
,,,,,,,,,,
Crime Category,April 2003 to March 2004,April 2004 to March 2005,April 2005 to March 2006,April 2006 to March 2007,April 2007 to March 2008 ,April 2008 to March 2009 ,April 2009 to March 2010,April 2010 to March 2011,April 2011 to March 2012,April 2012 to March 2013
CONTACT CRIME (CRIMES AGAINST THE PERSON),,,,,,,,,,
Murder,23,31,42,39,30,29,23,33,29,35
Total Sexual Crimes,145,189,152,151,113,105,163,125,146,148
Attempted murder,68,59,68,79,62,45,60,69,44,136
Assault with the intent to inflict grievous bodily harm,506,484,355,375,366,278,330,273,254,276
Common assault,981,855,481,646,536,323,462,416,504,593
Common robbery,507,370,222,254,220,166,185,135,149,160
Robbery with aggravating circumstances,267,266,195,294,316,195,174,159,146,256
CONTACT-RELATED CRIMES,,,,,,,,,,
Arson,15,7,6,13,14,9,7,11,12,12
Malicious damage to property,588,500,314,483,466,256,312,356,387,462
PROPERTY-RELATED CRIMES,,,,,,,,,,
Burglary at non-residential premises,107,51,65,152,194,111,119,99,179,175
Burglary at residential premises,729,526,461,559,547,424,529,409,436,473
Theft of motor vehicle and motorcycle,83,90,139,195,149,124,94,85,61,90
Theft out of or from motor vehicle,484,346,260,327,356,262,344,304,315,379
Stock-theft,0,0,0,0,0,0,0,0,0,0
CRIMES HEAVILY DEPENDENT ON POLICE ACTION FOR DETECTION,,,,,,,,,,
Illegal possession of firearms and ammunition,38,54,66,86,50,74,66,69,60,147
Drug-related crime,524,541,650,502,827,1150,1556,2353,3672,3983
Driving under the influence of alcohol or drugs,54,83,128,104,195,222,284,447,390,222
OTHER SERIOUS CRIMES,,,,,,,,,,
All theft not mentioned elsewhere,1881,1634,848,1290,1307,845,838,772,886,1215
Commercial crime,40,34,25,47,44,29,46,42,40,42
Shoplifting,194,180,138,114,190,234,292,270,145,111
SUBCATEGORIES OF AGGRAVATED ROBBERY FORMING PART OF AGGRAVATED ROBBERY ABOVE,,,,,,,,,,
Carjacking,10,15,16,0,14,13,10,6,3,10
Truck hijacking,1,0,0,0,0,1,1,0,0,0
Robbery at residential premises,3,1,2,0,5,9,10,4,11,10
Robbery at non-residential premises,1,1,0,0,7,17,5,15,15,34
OTHER CRIME CATEGORIES,,,,,,,,,,
Culpable homicide,20,26,19,16,20,20,14,11,8,11
Public violence,6,6,12,5,7,9,10,4,0,4
Crimen injuria,339,317,125,185,145,44,117,76,73,96
Neglect and ill-treatment of children ,36,30,5,10,16,5,10,6,5,3
Kidnapping,9,8,3,4,1,2,1,1,7,4
,,,,,,,,,,
,,,,,,,,,,
Crime Research and Statistics -South African Police Service,,,,,,,,,,
,,,,,,,,,,
Crime in  Mbekweni (WC)  for April to March 2003/2004 - 2012/2013,,,,,,,,,,
,,,,,,,,,,
Mbekweni was established from Paarl and Wellington April 2004,,,,,,,,,,
,,,,,,,,,,
Crime Category,April 2003 to March 2004,April 2004 to March 2005,April 2005 to March 2006,April 2006 to March 2007,April 2007 to March 2008 ,April 2008 to March 2009 ,April 2009 to March 2010,April 2010 to March 2011,April 2011 to March 2012,April 2012 to March 2013
CONTACT CRIME (CRIMES AGAINST THE PERSON),,,,,,,,,,
Murder,0,18,20,18,34,31,17,18,30,25
Total Sexual Crimes,0,76,71,61,50,40,54,56,58,85
Attempted murder,0,14,6,14,11,1,4,8,11,10
Assault with the intent to inflict grievous bodily harm,0,524,410,381,399,341,324,323,291,304
Common assault,0,374,172,113,124,111,128,100,154,123
Common robbery,0,148,70,70,56,46,59,66,67,99
Robbery with aggravating circumstances,0,33,22,62,82,59,65,89,65,84
CONTACT-RELATED CRIMES,,,,,,,,,,
Arson,0,4,8,4,4,5,7,8,6,7
Malicious damage to property,0,194,145,148,132,118,149,97,119,105
PROPERTY-RELATED CRIMES,,,,,,,,,,
Burglary at non-residential premises,0,19,13,15,26,26,30,22,70,55
Burglary at residential premises,0,249,160,151,165,207,211,187,184,208
Theft of motor vehicle and motorcycle,0,3,12,17,14,8,12,9,9,15
Theft out of or from motor vehicle,0,40,22,34,47,34,67,67,96,67
Stock-theft,0,2,0,0,2,3,2,2,1,2
CRIMES HEAVILY DEPENDENT ON POLICE ACTION FOR DETECTION,,,,,,,,,,
Illegal possession of firearms and ammunition,0,6,12,7,12,6,3,4,11,10
Drug-related crime,0,84,75,84,70,81,107,104,102,121
Driving under the influence of alcohol or drugs,0,9,17,18,27,34,32,37,26,32
OTHER SERIOUS CRIMES,,,,,,,,,,
All theft not mentioned elsewhere,0,457,262,222,255,213,166,179,225,261
Commercial crime,0,9,6,5,13,16,66,65,110,50
Shoplifting,0,1,2,16,80,102,77,119,54,24
SUBCATEGORIES OF AGGRAVATED ROBBERY FORMING PART OF AGGRAVATED ROBBERY ABOVE,,,,,,,,,,
Carjacking,0,0,0,1,0,0,1,1,2,2
Truck hijacking,0,0,0,0,0,0,0,0,0,0
Robbery at residential premises,0,0,1,0,0,2,1,3,4,0
Robbery at non-residential premises,0,0,0,0,5,1,9,12,11,19
OTHER CRIME CATEGORIES,,,,,,,,,,
Culpable homicide,0,9,2,4,3,5,2,2,12,7
Public violence,0,1,3,3,1,3,0,1,5,0
Crimen injuria,0,71,45,21,26,21,39,39,48,35
Neglect and ill-treatment of children ,0,25,20,11,13,16,7,8,5,10
Kidnapping,0,1,0,0,0,0,0,1,3,4
,,,,,,,,,,
,,,,,,,,,,
Crime Research and Statistics -South African Police Service,,,,,,,,,,
,,,,,,,,,,
Crime in  McGregor (WC)  for April to March 2003/2004 - 2012/2013,,,,,,,,,,
,,,,,,,,,,
-,,,,,,,,,,
,,,,,,,,,,
Crime Category,April 2003 to March 2004,April 2004 to March 2005,April 2005 to March 2006,April 2006 to March 2007,April 2007 to March 2008 ,April 2008 to March 2009 ,April 2009 to March 2010,April 2010 to March 2011,April 2011 to March 2012,April 2012 to March 2013
CONTACT CRIME (CRIMES AGAINST THE PERSON),,,,,,,,,,
Murder,3,0,0,2,0,0,1,0,1,0
Total Sexual Crimes,15,13,15,12,6,5,8,7,8,8
Attempted murder,1,1,0,0,0,0,0,0,1,0
Assault with the intent to inflict grievous bodily harm,55,44,51,30,11,17,22,23,33,42
Common assault,83,67,53,39,35,28,24,32,29,46
Common robbery,1,3,1,1,0,0,0,0,0,1
Robbery with aggravating circumstances,0,0,0,0,0,0,0,0,0,0
CONTACT-RELATED CRIMES,,,,,,,,,,
Arson,1,2,2,0,0,0,0,2,4,0
Malicious damage to property,15,25,14,17,11,7,10,7,10,16
PROPERTY-RELATED CRIMES,,,,,,,,,,
Burglary at non-residential premises,8,5,4,5,2,5,6,14,9,16
Burglary at residential premises,43,45,24,28,26,16,16,24,15,35
Theft of motor vehicle and motorcycle,5,0,1,0,2,0,0,0,2,4
Theft out of or from motor vehicle,4,2,7,2,4,0,1,3,3,3
Stock-theft,4,0,1,0,0,2,0,0,0,0
CRIMES HEAVILY DEPENDENT ON POLICE ACTION FOR DETECTION,,,,,,,,,,
Illegal possession of firearms and ammunition,1,0,0,0,0,0,0,0,2,0
Drug-related crime,26,33,35,39,52,66,59,42,56,84
Driving under the influence of alcohol or drugs,3,4,5,5,5,2,2,5,6,5
OTHER SERIOUS CRIMES,,,,,,,,,,
All theft not mentioned elsewhere,28,31,29,26,16,17,27,19,23,24
Commercial crime,2,0,1,1,0,1,1,0,1,1
Shoplifting,1,0,0,0,0,1,0,0,0,0
SUBCATEGORIES OF AGGRAVATED ROBBERY FORMING PART OF AGGRAVATED ROBBERY ABOVE,,,,,,,,,,
Carjacking,0,0,0,0,0,0,0,0,0,0
Truck hijacking,0,0,0,0,0,0,0,0,0,0
Robbery at residential premises,0,0,0,0,0,0,0,0,0,0
Robbery at non-residential premises,0,0,0,0,0,0,0,0,0,0
OTHER CRIME CATEGORIES,,,,,,,,,,
Culpable homicide,0,0,1,0,2,2,0,0,0,1
Public violence,0,3,1,1,1,0,0,0,0,0
Crimen injuria,2,12,16,0,2,3,3,5,9,9
Neglect and ill-treatment of children ,0,2,3,0,0,1,0,0,0,2
Kidnapping,1,0,0,0,0,0,0,0,0,0
,,,,,,,,,,
,,,,,,,,,,
Crime Research and Statistics -South African Police Service,,,,,,,,,,
,,,,,,,,,,
Crime in  Melkbosstrand (WC)  for April to March 2003/2004 - 2012/2013,,,,,,,,,,
,,,,,,,,,,
-,,,,,,,,,,
,,,,,,,,,,
Crime Category,April 2003 to March 2004,April 2004 to March 2005,April 2005 to March 2006,April 2006 to March 2007,April 2007 to March 2008 ,April 2008 to March 2009 ,April 2009 to March 2010,April 2010 to March 2011,April 2011 to March 2012,April 2012 to March 2013
CONTACT CRIME (CRIMES AGAINST THE PERSON),,,,,,,,,,
Murder,0,1,0,0,0,0,1,1,2,1
Total Sexual Crimes,4,11,9,8,6,9,13,11,17,4
Attempted murder,5,2,0,1,1,0,1,2,0,1
Assault with the intent to inflict grievous bodily harm,23,23,20,10,31,19,18,19,15,12
Common assault,58,84,65,58,54,52,48,57,36,50
Common robbery,3,1,1,0,4,6,5,3,7,2
Robbery with aggravating circumstances,9,5,0,3,7,13,12,15,7,12
CONTACT-RELATED CRIMES,,,,,,,,,,
Arson,0,1,1,1,0,0,0,1,0,0
Malicious damage to property,53,46,53,28,36,47,42,24,35,19
PROPERTY-RELATED CRIMES,,,,,,,,,,
Burglary at non-residential premises,14,14,8,15,15,21,24,12,10,7
Burglary at residential premises,94,64,58,71,123,143,156,158,101,71
Theft of motor vehicle and motorcycle,20,20,24,24,15,16,15,18,8,7
Theft out of or from motor vehicle,110,111,80,48,92,123,157,89,68,84
Stock-theft,0,2,3,0,1,1,0,1,5,1
CRIMES HEAVILY DEPENDENT ON POLICE ACTION FOR DETECTION,,,,,,,,,,
Illegal possession of firearms and ammunition,1,2,1,3,0,3,2,0,0,1
Drug-related crime,15,58,71,47,64,56,51,83,99,120
Driving under the influence of alcohol or drugs,5,11,27,24,30,39,36,34,55,48
OTHER SERIOUS CRIMES,,,,,,,,,,
All theft not mentioned elsewhere,223,230,181,167,224,181,175,228,207,147
Commercial crime,25,9,17,13,22,12,31,30,23,29
Shoplifting,20,20,16,10,9,26,15,23,23,11
SUBCATEGORIES OF AGGRAVATED ROBBERY FORMING PART OF AGGRAVATED ROBBERY ABOVE,,,,,,,,,,
Carjacking,0,0,0,0,2,1,3,0,0,0
Truck hijacking,0,0,0,0,0,0,0,0,0,0
Robbery at residential premises,0,0,0,0,0,2,5,7,4,10
Robbery at non-residential premises,0,0,0,0,0,3,1,1,0,0
OTHER CRIME CATEGORIES,,,,,,,,,,
Culpable homicide,3,5,3,6,5,5,9,5,4,0
Public violence,0,1,0,0,0,0,0,0,0,0
Crimen injuria,13,21,12,16,15,13,12,14,8,8
Neglect and ill-treatment of children ,0,0,0,0,0,1,0,0,1,0
Kidnapping,1,0,0,0,0,0,1,1,0,0
,,,,,,,,,,
,,,,,,,,,,
Crime Research and Statistics -South African Police Service,,,,,,,,,,
,,,,,,,,,,
Crime in  Mfuleni (WC)  for April to March 2003/2004 - 2012/2013,,,,,,,,,,
,,,,,,,,,,
Mfuleni was established from Kuilsrivier July 2005,,,,,,,,,,
,,,,,,,,,,
Crime Category,April 2003 to March 2004,April 2004 to March 2005,April 2005 to March 2006,April 2006 to March 2007,April 2007 to March 2008 ,April 2008 to March 2009 ,April 2009 to March 2010,April 2010 to March 2011,April 2011 to March 2012,April 2012 to March 2013
CONTACT CRIME (CRIMES AGAINST THE PERSON),,,,,,,,,,
Murder,0,0,61,97,109,105,72,68,67,99
Total Sexual Crimes,0,0,193,249,198,277,258,211,221,166
Attempted murder,0,0,36,59,78,67,61,46,68,115
Assault with the intent to inflict grievous bodily harm,0,0,475,610,620,599,544,562,513,514
Common assault,0,0,558,656,636,617,603,540,542,576
Common robbery,0,0,172,222,239,211,182,150,173,200
Robbery with aggravating circumstances,0,0,187,307,365,348,303,241,328,455
CONTACT-RELATED CRIMES,,,,,,,,,,
Arson,0,0,18,32,23,25,17,29,20,34
Malicious damage to property,0,0,275,402,465,386,374,368,357,392
PROPERTY-RELATED CRIMES,,,,,,,,,,
Burglary at non-residential premises,0,0,32,67,89,122,62,92,73,140
Burglary at residential premises,0,0,403,695,729,713,586,592,508,682
Theft of motor vehicle and motorcycle,0,0,54,96,161,144,120,129,109,126
Theft out of or from motor vehicle,0,0,88,145,215,203,207,236,228,195
Stock-theft,0,0,0,2,1,2,0,8,10,5
CRIMES HEAVILY DEPENDENT ON POLICE ACTION FOR DETECTION,,,,,,,,,,
Illegal possession of firearms and ammunition,0,0,27,48,51,50,69,63,69,87
Drug-related crime,0,0,300,410,423,499,582,763,901,1072
Driving under the influence of alcohol or drugs,0,0,71,102,134,124,192,291,275,337
OTHER SERIOUS CRIMES,,,,,,,,,,
All theft not mentioned elsewhere,0,0,491,797,876,933,798,919,1003,1065
Commercial crime,0,0,10,22,43,67,73,57,67,80
Shoplifting,0,0,28,35,60,79,77,123,156,62
SUBCATEGORIES OF AGGRAVATED ROBBERY FORMING PART OF AGGRAVATED ROBBERY ABOVE,,,,,,,,,,
Carjacking,0,0,30,27,33,25,9,12,10,28
Truck hijacking,0,0,0,0,0,2,0,0,1,4
Robbery at residential premises,0,0,7,22,36,16,22,20,26,46
Robbery at non-residential premises,0,0,0,2,19,44,55,32,73,78
OTHER CRIME CATEGORIES,,,,,,,,,,
Culpable homicide,0,0,26,33,42,27,15,23,17,25
Public violence,0,0,2,6,1,10,10,6,6,2
Crimen injuria,0,0,83,94,61,61,70,71,72,87
Neglect and ill-treatment of children ,0,0,18,18,26,24,28,27,27,18
Kidnapping,0,0,1,2,12,6,8,11,14,14
