Crime Research and Statistics -South African Police Service,,,,,,,,,,
,,,,,,,,,,
Crime in  North West  for April to March 2003/2004 - 2012/2013,,,,,,,,,,
,,,,,,,,,,
-,,,,,,,,,,
,,,,,,,,,,
Crime Category,April 2003 to March 2004,April 2004 to March 2005,April 2005 to March 2006,April 2006 to March 2007,April 2007 to March 2008 ,April 2008 to March 2009 ,April 2009 to March 2010,April 2010 to March 2011,April 2011 to March 2012,April 2012 to March 2013
Crime Category,April 2003 to March 2004,April 2004 to March 2005,April 2005 to March 2006,April 2006 to March 2007,April 2007 to March 2008 ,April 2008 to March 2009 ,April 2009 to March 2010,April 2010 to March 2011,April 2011 to March 2012,April 2012 to March 2013
CONTACT CRIME (CRIMES AGAINST THE PERSON),,,,,,,,,,
Murder,0,0,0,0,0,0,0,0,0,0
Total Sexual Crimes,0,0,0,1,0,0,0,0,0,0
Attempted murder,0,0,0,0,0,0,0,0,0,0
Assault with the intent to inflict grievous bodily harm,1,1,0,1,1,0,0,2,0,0
Common assault,0,0,0,0,0,0,0,1,0,0
Common robbery,0,0,0,0,0,0,0,0,0,0
Robbery with aggravating circumstances,0,0,0,0,0,0,0,0,0,0
CONTACT-RELATED CRIMES,,,,,,,,,,
Arson,0,0,0,0,0,0,0,0,0,0
Malicious damage to property,2,0,0,0,1,0,0,0,2,1
PROPERTY-RELATED CRIMES,,,,,,,,,,
Burglary at non-residential premises,1,2,0,0,0,0,0,0,0,0
Burglary at residential premises,1,2,2,3,2,3,1,2,1,1
Theft of motor vehicle and motorcycle,1,0,0,0,0,0,0,2,0,1
Theft out of or from motor vehicle,0,0,0,0,0,0,0,2,0,0
Stock-theft,2,3,1,0,4,1,1,2,0,2
CRIMES HEAVILY DEPENDENT ON POLICE ACTION FOR DETECTION,,,,,,,,,,
Illegal possession of firearms and ammunition,0,0,0,0,0,0,0,0,0,0
Drug-related crime,1,0,0,0,1,0,0,0,0,0
Driving under the influence of alcohol or drugs,0,0,0,0,0,0,0,0,0,0
OTHER SERIOUS CRIMES,,,,,,,,,,
All theft not mentioned elsewhere,9,4,0,5,3,6,5,3,6,8
Commercial crime,1,0,0,0,0,0,0,0,0,0
Shoplifting,0,0,0,0,0,0,0,0,0,0
SUBCATEGORIES OF AGGRAVATED ROBBERY FORMING PART OF AGGRAVATED ROBBERY ABOVE,,,,,,,,,,
Carjacking,0,0,0,0,0,0,0,0,0,0
Truck hijacking,0,0,0,0,0,0,0,0,0,0
Robbery at residential premises,0,0,0,0,0,0,0,0,0,0
Robbery at non-residential premises,0,0,0,0,0,0,0,0,0,0
OTHER CRIME CATEGORIES,,,,,,,,,,
Culpable homicide,0,1,0,1,0,1,0,0,0,0
Public violence,0,0,0,0,0,0,0,0,0,0
Crimen injuria,0,0,1,1,2,0,0,1,0,0
Neglect and ill-treatment of children ,0,0,0,0,0,0,0,0,0,0
Kidnapping,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,
,,,,,,,,,,
Crime Research and Statistics -South African Police Service,,,,,,,,,,
,,,,,,,,,,
Crime in  Mooifontein (NW)  for April to March 2003/2004 - 2012/2013,,,,,,,,,,
,,,,,,,,,,
-,,,,,,,,,,
,,,,,,,,,,
Crime Category,April 2003 to March 2004,April 2004 to March 2005,April 2005 to March 2006,April 2006 to March 2007,April 2007 to March 2008 ,April 2008 to March 2009 ,April 2009 to March 2010,April 2010 to March 2011,April 2011 to March 2012,April 2012 to March 2013
CONTACT CRIME (CRIMES AGAINST THE PERSON),,,,,,,,,,
Murder,3,6,2,2,1,8,7,0,0,4
Total Sexual Crimes,24,39,31,18,15,20,31,22,21,32
Attempted murder,1,2,1,4,6,5,2,1,4,4
Assault with the intent to inflict grievous bodily harm,93,89,86,83,82,97,86,67,86,63
Common assault,48,35,31,29,20,36,20,18,15,18
Common robbery,12,19,9,2,7,9,6,5,5,3
Robbery with aggravating circumstances,10,16,13,17,11,18,13,6,17,14
CONTACT-RELATED CRIMES,,,,,,,,,,
Arson,1,0,1,3,2,2,1,1,4,0
Malicious damage to property,17,23,16,16,10,15,17,10,15,16
PROPERTY-RELATED CRIMES,,,,,,,,,,
Burglary at non-residential premises,45,37,31,21,29,24,29,35,17,14
Burglary at residential premises,44,30,30,16,12,30,22,25,25,24
Theft of motor vehicle and motorcycle,5,4,5,4,1,3,1,1,1,0
Theft out of or from motor vehicle,5,5,0,2,4,2,4,4,2,1
Stock-theft,77,31,44,47,29,27,23,33,33,21
CRIMES HEAVILY DEPENDENT ON POLICE ACTION FOR DETECTION,,,,,,,,,,
Illegal possession of firearms and ammunition,3,2,3,0,1,3,0,0,2,5
Drug-related crime,6,11,9,4,13,11,4,6,5,5
Driving under the influence of alcohol or drugs,1,1,0,0,1,0,0,1,0,1
OTHER SERIOUS CRIMES,,,,,,,,,,
All theft not mentioned elsewhere,53,40,24,22,14,19,26,17,15,17
Commercial crime,3,1,3,4,0,4,0,1,0,1
Shoplifting,0,0,0,0,0,0,0,0,0,0
SUBCATEGORIES OF AGGRAVATED ROBBERY FORMING PART OF AGGRAVATED ROBBERY ABOVE,,,,,,,,,,
Carjacking,0,2,0,0,0,0,0,0,1,1
Truck hijacking,0,0,0,0,0,0,0,0,0,0
Robbery at residential premises,1,3,1,1,0,3,2,0,1,4
Robbery at non-residential premises,3,3,0,0,2,9,3,6,12,6
OTHER CRIME CATEGORIES,,,,,,,,,,
Culpable homicide,1,3,5,5,6,6,5,2,4,5
Public violence,0,0,0,0,1,2,0,0,0,0
Crimen injuria,8,7,12,13,8,9,7,8,5,6
Neglect and ill-treatment of children ,2,0,0,1,0,0,0,0,0,1
Kidnapping,0,0,0,0,0,0,0,2,0,1
,,,,,,,,,,
,,,,,,,,,,
Crime Research and Statistics -South African Police Service,,,,,,,,,,
,,,,,,,,,,
Crime in  Mooinooi (NW)  for April to March 2003/2004 - 2012/2013,,,,,,,,,,
,,,,,,,,,,
-,,,,,,,,,,
,,,,,,,,,,
Crime Category,April 2003 to March 2004,April 2004 to March 2005,April 2005 to March 2006,April 2006 to March 2007,April 2007 to March 2008 ,April 2008 to March 2009 ,April 2009 to March 2010,April 2010 to March 2011,April 2011 to March 2012,April 2012 to March 2013
CONTACT CRIME (CRIMES AGAINST THE PERSON),,,,,,,,,,
Murder,13,9,10,8,10,18,18,13,10,14
Total Sexual Crimes,40,42,69,66,57,69,67,69,69,82
Attempted murder,17,19,15,15,20,32,15,10,19,17
Assault with the intent to inflict grievous bodily harm,168,139,167,148,151,200,207,234,167,148
Common assault,154,99,114,125,90,100,121,118,99,107
Common robbery,30,32,60,53,55,39,38,32,20,19
Robbery with aggravating circumstances,54,83,99,88,118,141,162,145,141,137
CONTACT-RELATED CRIMES,,,,,,,,,,
Arson,5,14,10,10,8,12,11,4,10,16
Malicious damage to property,77,85,98,101,131,110,114,110,115,105
PROPERTY-RELATED CRIMES,,,,,,,,,,
Burglary at non-residential premises,23,33,18,77,48,58,66,54,44,42
Burglary at residential premises,262,314,372,325,393,265,287,280,312,370
Theft of motor vehicle and motorcycle,37,41,38,81,95,58,70,54,55,55
Theft out of or from motor vehicle,47,42,41,46,53,31,53,70,63,70
Stock-theft,7,1,4,5,8,4,3,9,9,10
CRIMES HEAVILY DEPENDENT ON POLICE ACTION FOR DETECTION,,,,,,,,,,
Illegal possession of firearms and ammunition,10,10,9,8,7,7,9,6,10,10
Drug-related crime,15,20,19,34,38,43,87,46,94,126
Driving under the influence of alcohol or drugs,13,15,10,25,13,43,18,26,31,43
OTHER SERIOUS CRIMES,,,,,,,,,,
All theft not mentioned elsewhere,286,277,396,347,375,349,289,396,371,403
Commercial crime,8,13,10,11,19,30,20,36,39,20
Shoplifting,4,1,1,2,2,3,3,3,2,6
SUBCATEGORIES OF AGGRAVATED ROBBERY FORMING PART OF AGGRAVATED ROBBERY ABOVE,,,,,,,,,,
Carjacking,3,3,6,6,6,6,9,7,4,3
Truck hijacking,1,0,2,0,1,1,1,1,1,0
Robbery at residential premises,3,22,27,18,32,43,30,19,31,36
Robbery at non-residential premises,0,0,0,1,12,27,42,23,25,26
OTHER CRIME CATEGORIES,,,,,,,,,,
Culpable homicide,19,25,28,41,28,34,23,31,25,13
Public violence,0,0,0,0,1,0,0,1,5,0
Crimen injuria,30,18,21,18,10,16,17,14,13,8
Neglect and ill-treatment of children ,5,6,3,2,4,3,6,8,7,5
Kidnapping,2,1,1,3,0,1,3,5,6,7
,,,,,,,,,,
,,,,,,,,,,
Crime Research and Statistics -South African Police Service,,,,,,,,,,
,,,,,,,,,,
Crime in  Morokweng (NW)  for April to March 2003/2004 - 2012/2013,,,,,,,,,,
,,,,,,,,,,
-,,,,,,,,,,
,,,,,,,,,,
Crime Category,April 2003 to March 2004,April 2004 to March 2005,April 2005 to March 2006,April 2006 to March 2007,April 2007 to March 2008 ,April 2008 to March 2009 ,April 2009 to March 2010,April 2010 to March 2011,April 2011 to March 2012,April 2012 to March 2013
CONTACT CRIME (CRIMES AGAINST THE PERSON),,,,,,,,,,
Murder,0,3,0,2,2,1,2,3,0,0
Total Sexual Crimes,14,29,32,39,29,18,38,31,37,29
Attempted murder,0,3,1,3,2,2,1,2,4,1
Assault with the intent to inflict grievous bodily harm,129,103,95,111,71,65,72,78,83,79
Common assault,18,24,12,15,14,12,13,11,14,18
Common robbery,6,5,6,14,8,1,4,5,6,4
Robbery with aggravating circumstances,2,1,8,4,3,9,8,6,8,9
CONTACT-RELATED CRIMES,,,,,,,,,,
Arson,0,0,1,0,2,3,0,3,2,3
Malicious damage to property,17,14,12,9,22,10,15,13,15,19
PROPERTY-RELATED CRIMES,,,,,,,,,,
Burglary at non-residential premises,12,26,23,21,24,18,28,34,24,20
Burglary at residential premises,20,19,21,27,21,20,10,19,35,21
Theft of motor vehicle and motorcycle,1,1,1,0,0,0,1,0,0,1
Theft out of or from motor vehicle,4,3,3,2,2,0,1,1,1,1
Stock-theft,84,68,41,34,18,20,27,39,61,34
CRIMES HEAVILY DEPENDENT ON POLICE ACTION FOR DETECTION,,,,,,,,,,
Illegal possession of firearms and ammunition,1,1,2,2,0,2,0,2,1,2
Drug-related crime,0,14,6,17,9,15,12,1,6,13
Driving under the influence of alcohol or drugs,0,0,1,3,5,3,7,0,3,11
OTHER SERIOUS CRIMES,,,,,,,,,,
All theft not mentioned elsewhere,30,23,16,5,19,9,25,27,23,23
Commercial crime,4,1,2,2,1,1,2,5,6,5
Shoplifting,0,0,0,0,1,0,0,0,0,0
SUBCATEGORIES OF AGGRAVATED ROBBERY FORMING PART OF AGGRAVATED ROBBERY ABOVE,,,,,,,,,,
Carjacking,0,0,0,1,0,1,0,0,0,0
Truck hijacking,0,0,0,0,0,0,0,0,0,0
Robbery at residential premises,0,0,0,0,1,3,0,1,2,1
Robbery at non-residential premises,0,0,0,0,1,4,5,5,6,6
OTHER CRIME CATEGORIES,,,,,,,,,,
Culpable homicide,3,4,2,4,3,7,2,3,3,3
Public violence,0,0,0,0,1,0,0,0,0,3
Crimen injuria,4,0,5,6,3,9,6,4,3,10
Neglect and ill-treatment of children ,0,2,4,4,0,1,2,2,1,2
Kidnapping,0,0,0,0,0,0,0,0,0,1
,,,,,,,,,,
,,,,,,,,,,
Crime Research and Statistics -South African Police Service,,,,,,,,,,
,,,,,,,,,,
Crime in  Mothutlung (NW)  for April to March 2003/2004 - 2012/2013,,,,,,,,,,
,,,,,,,,,,
-,,,,,,,,,,
,,,,,,,,,,
Crime Category,April 2003 to March 2004,April 2004 to March 2005,April 2005 to March 2006,April 2006 to March 2007,April 2007 to March 2008 ,April 2008 to March 2009 ,April 2009 to March 2010,April 2010 to March 2011,April 2011 to March 2012,April 2012 to March 2013
CONTACT CRIME (CRIMES AGAINST THE PERSON),,,,,,,,,,
Murder,3,7,0,1,4,6,3,2,2,6
Total Sexual Crimes,41,40,35,41,19,32,25,28,29,29
Attempted murder,10,6,7,5,3,6,5,8,9,6
Assault with the intent to inflict grievous bodily harm,131,112,131,117,97,98,73,89,98,71
Common assault,103,71,69,59,59,71,66,43,39,28
Common robbery,42,30,24,30,16,15,13,18,14,11
Robbery with aggravating circumstances,58,68,43,34,42,40,32,26,42,37
CONTACT-RELATED CRIMES,,,,,,,,,,
Arson,3,5,7,2,4,4,4,6,4,1
Malicious damage to property,50,21,29,34,46,41,28,40,28,28
PROPERTY-RELATED CRIMES,,,,,,,,,,
Burglary at non-residential premises,17,15,25,24,16,15,18,15,23,23
Burglary at residential premises,137,74,87,103,102,147,120,115,78,85
Theft of motor vehicle and motorcycle,8,13,10,5,12,18,6,10,18,16
Theft out of or from motor vehicle,27,20,9,12,6,9,12,21,6,5
Stock-theft,21,9,17,17,6,7,8,1,1,7
CRIMES HEAVILY DEPENDENT ON POLICE ACTION FOR DETECTION,,,,,,,,,,
Illegal possession of firearms and ammunition,5,13,3,4,3,5,5,9,10,2
Drug-related crime,8,17,30,30,94,193,194,219,178,161
Driving under the influence of alcohol or drugs,9,12,16,20,21,23,21,7,14,6
OTHER SERIOUS CRIMES,,,,,,,,,,
All theft not mentioned elsewhere,110,76,70,119,104,108,85,84,48,51
Commercial crime,5,3,2,1,1,3,2,5,1,9
Shoplifting,0,0,0,1,1,3,3,3,1,2
SUBCATEGORIES OF AGGRAVATED ROBBERY FORMING PART OF AGGRAVATED ROBBERY ABOVE,,,,,,,,,,
Carjacking,0,5,6,2,2,4,3,4,7,5
Truck hijacking,0,0,0,0,0,0,0,0,0,0
Robbery at residential premises,0,4,6,5,13,6,11,1,4,5
Robbery at non-residential premises,0,6,1,1,1,6,5,7,5,8
OTHER CRIME CATEGORIES,,,,,,,,,,
Culpable homicide,3,0,1,2,1,2,1,0,2,1
Public violence,0,2,0,0,0,1,2,0,0,0
Crimen injuria,23,2,8,9,10,10,11,6,11,6
Neglect and ill-treatment of children ,0,1,2,4,1,5,5,2,0,4
Kidnapping,1,3,0,1,1,0,2,1,1,2
,,,,,,,,,,
,,,,,,,,,,
Crime Research and Statistics -South African Police Service,,,,,,,,,,
,,,,,,,,,,
Crime in  Motswedi (NW)  for April to March 2003/2004 - 2012/2013,,,,,,,,,,
,,,,,,,,,,
-,,,,,,,,,,
,,,,,,,,,,
Crime Category,April 2003 to March 2004,April 2004 to March 2005,April 2005 to March 2006,April 2006 to March 2007,April 2007 to March 2008 ,April 2008 to March 2009 ,April 2009 to March 2010,April 2010 to March 2011,April 2011 to March 2012,April 2012 to March 2013
CONTACT CRIME (CRIMES AGAINST THE PERSON),,,,,,,,,,
Murder,9,4,6,9,3,4,9,3,5,7
Total Sexual Crimes,34,45,45,45,44,49,40,38,31,34
Attempted murder,5,6,4,1,2,2,6,3,8,5
Assault with the intent to inflict grievous bodily harm,139,172,124,106,127,102,107,96,99,83
Common assault,100,92,90,62,32,55,43,32,32,19
Common robbery,0,2,23,20,20,20,7,9,10,6
Robbery with aggravating circumstances,31,28,15,25,14,17,21,14,18,18
CONTACT-RELATED CRIMES,,,,,,,,,,
Arson,1,2,3,5,6,2,0,5,4,5
Malicious damage to property,49,41,43,32,38,38,45,22,33,27
PROPERTY-RELATED CRIMES,,,,,,,,,,
Burglary at non-residential premises,69,53,32,41,60,49,32,29,31,31
Burglary at residential premises,63,55,82,62,60,53,67,71,71,88
Theft of motor vehicle and motorcycle,3,12,0,2,3,3,0,2,2,3
Theft out of or from motor vehicle,12,13,3,5,7,4,5,5,4,0
Stock-theft,44,58,55,49,37,41,30,28,26,28
CRIMES HEAVILY DEPENDENT ON POLICE ACTION FOR DETECTION,,,,,,,,,,
Illegal possession of firearms and ammunition,7,6,0,4,4,4,2,4,3,1
Drug-related crime,13,20,31,23,21,40,74,86,49,56
Driving under the influence of alcohol or drugs,8,3,6,3,6,8,8,15,25,28
OTHER SERIOUS CRIMES,,,,,,,,,,
All theft not mentioned elsewhere,86,79,61,67,46,66,57,63,51,71
Commercial crime,32,16,14,21,16,9,7,3,4,5
Shoplifting,0,0,0,0,0,0,0,0,0,0
SUBCATEGORIES OF AGGRAVATED ROBBERY FORMING PART OF AGGRAVATED ROBBERY ABOVE,,,,,,,,,,
Carjacking,0,1,0,0,0,0,0,2,2,0
Truck hijacking,1,1,0,0,0,0,0,0,0,0
Robbery at residential premises,4,2,0,2,1,1,4,1,3,6
Robbery at non-residential premises,3,1,0,4,2,8,10,8,13,8
OTHER CRIME CATEGORIES,,,,,,,,,,
Culpable homicide,8,8,4,8,11,6,12,5,5,6
Public violence,2,1,1,3,6,3,0,0,0,0
Crimen injuria,25,26,26,10,9,7,3,8,10,6
Neglect and ill-treatment of children ,6,1,1,1,1,3,1,2,1,7
Kidnapping,0,0,0,1,0,1,0,2,1,0
,,,,,,,,,,
,,,,,,,,,,
Crime Research and Statistics -South African Police Service,,,,,,,,,,
,,,,,,,,,,
Crime in  Nietverdiend (NW)  for April to March 2003/2004 - 2012/2013,,,,,,,,,,
,,,,,,,,,,
-,,,,,,,,,,
,,,,,,,,,,
Crime Category,April 2003 to March 2004,April 2004 to March 2005,April 2005 to March 2006,April 2006 to March 2007,April 2007 to March 2008 ,April 2008 to March 2009 ,April 2009 to March 2010,April 2010 to March 2011,April 2011 to March 2012,April 2012 to March 2013
CONTACT CRIME (CRIMES AGAINST THE PERSON),,,,,,,,,,
Murder,0,0,2,1,0,0,1,0,1,1
Total Sexual Crimes,1,0,5,7,10,10,9,2,8,9
Attempted murder,0,1,2,0,2,1,0,1,3,2
Assault with the intent to inflict grievous bodily harm,4,2,3,9,20,23,15,15,16,12
Common assault,7,2,8,21,22,14,12,10,12,7
Common robbery,1,0,2,1,3,3,1,1,3,0
Robbery with aggravating circumstances,1,2,1,1,2,5,4,1,5,1
CONTACT-RELATED CRIMES,,,,,,,,,,
Arson,0,0,0,0,1,1,0,1,0,1
Malicious damage to property,1,1,2,5,12,9,5,10,9,7
PROPERTY-RELATED CRIMES,,,,,,,,,,
Burglary at non-residential premises,0,1,7,2,10,12,6,1,5,4
Burglary at residential premises,4,3,17,9,25,13,15,4,11,5
Theft of motor vehicle and motorcycle,0,2,1,0,2,0,2,0,1,2
Theft out of or from motor vehicle,1,0,1,2,3,7,1,5,4,3
Stock-theft,13,12,25,23,20,30,20,26,21,37
CRIMES HEAVILY DEPENDENT ON POLICE ACTION FOR DETECTION,,,,,,,,,,
Illegal possession of firearms and ammunition,1,0,1,1,1,3,3,0,2,0
Drug-related crime,1,2,3,2,6,4,7,13,1,3
Driving under the influence of alcohol or drugs,1,2,1,1,5,2,2,4,3,7
OTHER SERIOUS CRIMES,,,,,,,,,,
All theft not mentioned elsewhere,17,13,12,24,23,39,27,21,21,28
Commercial crime,1,1,0,2,5,13,6,8,34,41
Shoplifting,0,0,0,0,0,2,0,0,0,0
SUBCATEGORIES OF AGGRAVATED ROBBERY FORMING PART OF AGGRAVATED ROBBERY ABOVE,,,,,,,,,,
Carjacking,0,0,0,0,0,0,0,0,1,0
Truck hijacking,0,0,0,0,0,0,0,0,2,0
Robbery at residential premises,0,0,0,0,0,0,2,0,0,0
Robbery at non-residential premises,0,0,0,0,0,4,2,1,2,1
OTHER CRIME CATEGORIES,,,,,,,,,,
Culpable homicide,4,2,3,4,3,4,4,2,2,4
Public violence,0,0,1,0,0,0,0,0,0,1
Crimen injuria,1,0,2,3,4,2,2,2,1,2
Neglect and ill-treatment of children ,0,0,1,0,0,0,0,0,0,0
Kidnapping,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,
,,,,,,,,,,
Crime Research and Statistics -South African Police Service,,,,,,,,,,
,,,,,,,,,,
Crime in  Orkney (NW)  for April to March 2003/2004 - 2012/2013,,,,,,,,,,
,,,,,,,,,,
-,,,,,,,,,,
,,,,,,,,,,
Crime Category,April 2003 to March 2004,April 2004 to March 2005,April 2005 to March 2006,April 2006 to March 2007,April 2007 to March 2008 ,April 2008 to March 2009 ,April 2009 to March 2010,April 2010 to March 2011,April 2011 to March 2012,April 2012 to March 2013
CONTACT CRIME (CRIMES AGAINST THE PERSON),,,,,,,,,,
Murder,4,8,7,9,7,7,7,4,2,5
Total Sexual Crimes,52,38,43,35,31,57,49,37,19,40
Attempted murder,17,9,10,7,4,11,13,5,9,13
Assault with the intent to inflict grievous bodily harm,168,192,151,114,92,109,109,83,70,93
Common assault,254,210,164,120,116,107,72,69,60,54
Common robbery,99,118,64,74,77,31,27,21,35,30
Robbery with aggravating circumstances,27,76,74,67,51,39,41,39,33,31
CONTACT-RELATED CRIMES,,,,,,,,,,
Arson,14,5,2,4,1,5,0,4,4,2
Malicious damage to property,162,111,105,102,98,100,82,38,55,62
PROPERTY-RELATED CRIMES,,,,,,,,,,
Burglary at non-residential premises,75,79,92,87,104,81,91,54,60,58
Burglary at residential premises,215,227,220,243,168,268,183,193,154,226
Theft of motor vehicle and motorcycle,49,52,49,33,39,32,25,28,38,48
Theft out of or from motor vehicle,90,121,125,87,95,67,58,61,52,56
Stock-theft,18,24,15,10,20,11,12,13,23,17
CRIMES HEAVILY DEPENDENT ON POLICE ACTION FOR DETECTION,,,,,,,,,,
Illegal possession of firearms and ammunition,8,6,4,4,6,3,4,4,0,2
Drug-related crime,53,80,94,103,115,142,151,142,136,85
Driving under the influence of alcohol or drugs,120,126,151,157,173,154,180,62,61,30
OTHER SERIOUS CRIMES,,,,,,,,,,
All theft not mentioned elsewhere,926,625,542,447,397,420,296,290,290,276
Commercial crime,68,58,51,48,26,62,117,102,51,111
Shoplifting,88,89,60,73,68,64,63,58,67,31
SUBCATEGORIES OF AGGRAVATED ROBBERY FORMING PART OF AGGRAVATED ROBBERY ABOVE,,,,,,,,,,
Carjacking,3,2,2,6,4,2,5,3,1,0
Truck hijacking,0,1,1,0,1,0,0,0,0,0
Robbery at residential premises,0,2,3,2,1,1,4,3,0,6
Robbery at non-residential premises,1,0,0,0,1,3,9,7,6,4
OTHER CRIME CATEGORIES,,,,,,,,,,
Culpable homicide,17,19,15,12,13,18,12,17,11,19
Public violence,0,1,0,0,0,0,1,1,0,12
Crimen injuria,61,58,35,18,16,12,14,12,16,14
Neglect and ill-treatment of children ,1,1,1,1,0,2,0,0,1,0
Kidnapping,0,0,0,0,0,1,0,2,1,2
,,,,,,,,,,
,,,,,,,,,,
Crime Research and Statistics -South African Police Service,,,,,,,,,,
,,,,,,,,,,
Crime in  Ottosdal (NW)  for April to March 2003/2004 - 2012/2013,,,,,,,,,,
,,,,,,,,,,
-,,,,,,,,,,
,,,,,,,,,,
Crime Category,April 2003 to March 2004,April 2004 to March 2005,April 2005 to March 2006,April 2006 to March 2007,April 2007 to March 2008 ,April 2008 to March 2009 ,April 2009 to March 2010,April 2010 to March 2011,April 2011 to March 2012,April 2012 to March 2013
CONTACT CRIME (CRIMES AGAINST THE PERSON),,,,,,,,,,
Murder,5,7,3,9,6,2,6,6,15,7
Total Sexual Crimes,41,27,40,40,46,43,41,35,41,36
Attempted murder,5,1,2,1,2,4,4,3,0,1
Assault with the intent to inflict grievous bodily harm,118,90,102,101,64,54,42,49,58,50
Common assault,60,50,40,34,16,21,25,28,19,19
Common robbery,14,8,8,6,3,3,4,0,1,7
Robbery with aggravating circumstances,7,10,13,3,5,4,7,4,9,7
CONTACT-RELATED CRIMES,,,,,,,,,,
Arson,8,1,1,3,0,2,1,2,2,3
Malicious damage to property,38,24,27,16,16,26,19,28,16,18
PROPERTY-RELATED CRIMES,,,,,,,,,,
Burglary at non-residential premises,38,14,23,8,13,28,22,38,31,24
Burglary at residential premises,102,94,106,65,64,62,74,79,67,40
Theft of motor vehicle and motorcycle,0,24,10,12,6,1,4,3,2,7
Theft out of or from motor vehicle,28,14,19,14,9,8,5,11,18,5
Stock-theft,62,33,37,33,41,45,58,37,33,26
CRIMES HEAVILY DEPENDENT ON POLICE ACTION FOR DETECTION,,,,,,,,,,
Illegal possession of firearms and ammunition,1,3,0,1,0,2,7,1,0,2
Drug-related crime,25,43,33,27,36,48,46,50,85,104
Driving under the influence of alcohol or drugs,14,10,5,4,7,3,9,4,4,14
OTHER SERIOUS CRIMES,,,,,,,,,,
All theft not mentioned elsewhere,143,100,107,65,58,68,67,83,69,65
Commercial crime,7,0,3,8,5,8,11,8,10,19
Shoplifting,28,23,16,5,4,3,2,0,1,6
SUBCATEGORIES OF AGGRAVATED ROBBERY FORMING PART OF AGGRAVATED ROBBERY ABOVE,,,,,,,,,,
Carjacking,0,0,0,0,0,0,0,0,0,0
Truck hijacking,0,0,1,0,0,0,0,0,0,0
Robbery at residential premises,0,0,0,0,1,3,2,0,2,0
Robbery at non-residential premises,0,0,0,0,0,0,1,3,5,5
OTHER CRIME CATEGORIES,,,,,,,,,,
Culpable homicide,7,5,6,4,3,6,8,3,10,6
Public violence,1,0,1,0,2,0,0,1,0,0
Crimen injuria,18,10,15,6,9,9,17,10,9,5
Neglect and ill-treatment of children ,0,1,0,1,0,2,0,0,2,3
Kidnapping,1,0,0,0,0,0,0,0,1,0
,,,,,,,,,,
,,,,,,,,,,
Crime Research and Statistics -South African Police Service,,,,,,,,,,
,,,,,,,,,,
Crime in  Ottoshoop (NW)  for April to March 2003/2004 - 2012/2013,,,,,,,,,,
,,,,,,,,,,
-,,,,,,,,,,
,,,,,,,,,,
Crime Category,April 2003 to March 2004,April 2004 to March 2005,April 2005 to March 2006,April 2006 to March 2007,April 2007 to March 2008 ,April 2008 to March 2009 ,April 2009 to March 2010,April 2010 to March 2011,April 2011 to March 2012,April 2012 to March 2013
CONTACT CRIME (CRIMES AGAINST THE PERSON),,,,,,,,,,
Murder,2,2,4,2,2,4,0,2,1,1
Total Sexual Crimes,9,4,13,13,11,19,5,9,10,8
Attempted murder,0,2,2,1,1,2,4,2,1,1
Assault with the intent to inflict grievous bodily harm,41,21,26,19,19,17,20,24,8,19
Common assault,51,74,40,59,45,50,29,11,24,18
Common robbery,2,1,0,3,3,7,0,3,2,3
Robbery with aggravating circumstances,2,2,7,6,2,2,2,1,1,4
CONTACT-RELATED CRIMES,,,,,,,,,,
Arson,3,2,0,4,6,4,1,0,1,1
Malicious damage to property,17,21,12,7,19,6,8,10,12,5
PROPERTY-RELATED CRIMES,,,,,,,,,,
Burglary at non-residential premises,7,7,2,7,8,11,11,9,6,4
Burglary at residential premises,29,23,26,20,39,25,42,22,29,32
Theft of motor vehicle and motorcycle,2,1,0,1,0,0,1,1,0,5
Theft out of or from motor vehicle,6,7,1,3,3,5,2,1,2,4
Stock-theft,25,29,18,19,21,28,25,33,32,31
CRIMES HEAVILY DEPENDENT ON POLICE ACTION FOR DETECTION,,,,,,,,,,
Illegal possession of firearms and ammunition,0,2,0,1,0,0,0,1,1,2
Drug-related crime,1,2,1,14,9,4,2,4,3,2
Driving under the influence of alcohol or drugs,3,6,5,1,1,4,7,2,2,4
OTHER SERIOUS CRIMES,,,,,,,,,,
All theft not mentioned elsewhere,54,30,37,47,60,51,36,28,35,36
Commercial crime,1,2,2,2,0,1,0,0,1,3
Shoplifting,0,0,1,0,0,1,0,0,0,0
